"Site Time","Weather station module temperature ","Weather station ambient temperature Degrees Fahrenheit","Weather station device temperature "
"2020-01-01 00:00:00","33.224","35.268","57.2"
"2020-01-01 00:15:00","32.551","35.07","55.4"
"2020-01-01 00:30:00","31.538","34.755","55.4"
"2020-01-01 00:45:00","31.076","34.404","53.6"
"2020-01-01 01:00:00","31.075","34.128","55.4"
"2020-01-01 01:15:00","31.18","34.143","54.5"
"2020-01-01 01:30:00","31.013","34.037","54.5"
"2020-01-01 01:45:00","31.432","34.088","53.6"
"2020-01-01 02:00:00","31.22","34.106","54.5"
"2020-01-01 02:15:00","30.793","33.958","54.5"
"2020-01-01 02:30:00","29.835","33.61","53.6"
"2020-01-01 02:45:00","28.218","33.055","54.5"
"2020-01-01 03:00:00","28.43","32.861","52.7"
"2020-01-01 03:15:00","28.786","32.725","53.6"
"2020-01-01 03:30:00","29.681","32.697","52.7"
"2020-01-01 03:45:00","30.478","32.9","55.4"
"2020-01-01 04:00:00","30.554","32.746","54.5"
"2020-01-01 04:15:00","29.911","32.822","53.6"
"2020-01-01 04:30:00","29.168","32.586","51.8"
"2020-01-01 04:45:00","28.459","32.434","52.7"
"2020-01-01 05:00:00","29.47","32.388","51.8"
"2020-01-01 05:15:00","29.948","32.478","50.9"
"2020-01-01 05:30:00","28.938","32.708","52.7"
"2020-01-01 05:45:00","28.103","32.484","53.6"
"2020-01-01 06:00:00","27.349","32.033","52.7"
"2020-01-01 06:15:00","26.905","31.721","51.8"
"2020-01-01 06:30:00","26.296","31.313","51.8"
"2020-01-01 06:45:00","25.116","30.917","51.8"
"2020-01-01 07:00:00","24.473","30.747","50"
"2020-01-01 07:15:00","24.195","30.468","50"
"2020-01-01 07:30:00","24.857","30.396","50.9"
"2020-01-01 07:45:00","27.013","31.088","50"
"2020-01-01 08:00:00","31.452","31.914","50"
"2020-01-01 08:15:00","36.524","33.117","51.8"
"2020-01-01 08:30:00","39.733","33.936","52.7"
"2020-01-01 08:45:00","39.652","34.388","53.6"
"2020-01-01 09:00:00","39.603","34.92","53.6"
"2020-01-01 09:15:00","38.487","35.293","55.4"
"2020-01-01 09:30:00","38.822","35.49","55.4"
"2020-01-01 09:45:00","39.005","35.692","56.3"
"2020-01-01 10:00:00","39.104","35.902","57.2"
"2020-01-01 10:15:00","39.733","36.094","57.2"
"2020-01-01 10:30:00","41.839","36.266","57.2"
"2020-01-01 10:45:00","49.92","37.164","58.1"
"2020-01-01 11:00:00","47.387","37.482","58.1"
"2020-01-01 11:15:00","48.011","37.323","59"
"2020-01-01 11:30:00","59.611","38.129","58.1"
"2020-01-01 11:45:00","63.094","39.166","59"
"2020-01-01 12:00:00","58.63","39.747","59.9"
"2020-01-01 12:15:00","53.882","39.601","60.8"
"2020-01-01 12:30:00","43.859","39.012","60.8"
"2020-01-01 12:45:00","41.123","38.544","61.7"
"2020-01-01 13:00:00","41.479","38.487","59.9"
"2020-01-01 13:15:00","50.051","39.165","59.9"
"2020-01-01 13:30:00","46.585","39.412","61.7"
"2020-01-01 13:45:00","43.892","39.291","61.7"
"2020-01-01 14:00:00","42.165","39.111","60.8"
"2020-01-01 14:15:00","42.087","39.255","60.8"
"2020-01-01 14:30:00","42.601","40.021","60.8"
"2020-01-01 14:45:00","44.612","41.095","60.8"
"2020-01-01 15:00:00","40.775","40.075","61.7"
"2020-01-01 15:15:00","37.541","38.885","59.9"
"2020-01-01 15:30:00","35.226","38.091","59"
"2020-01-01 15:45:00","34.347","37.795","58.1"
"2020-01-01 16:00:00","33.188","37.164","58.1"
"2020-01-01 16:15:00","32.191","36.597","57.2"
"2020-01-01 16:30:00","30.331","35.91","56.3"
"2020-01-01 16:45:00","28.787","35.189","53.6"
"2020-01-01 17:00:00","27.783","34.607","54.5"
"2020-01-01 17:15:00","28.938","34.872","53.6"
"2020-01-01 17:30:00","30.612","35.065","54.5"
"2020-01-01 17:45:00","30.932","34.991","52.7"
"2020-01-01 18:00:00","29.858","34.729","53.6"
"2020-01-01 18:15:00","30.367","35.022","53.6"
"2020-01-01 18:30:00","31.457","35.155","54.5"
"2020-01-01 18:45:00","32.457","35.345","54.5"
"2020-01-01 19:00:00","32.438","35.263","55.4"
"2020-01-01 19:15:00","31.844","34.945","55.4"
"2020-01-01 19:30:00","31.612","34.765","55.4"
"2020-01-01 19:45:00","31.425","34.612","54.5"
"2020-01-01 20:00:00","31.633","34.569","55.4"
"2020-01-01 20:15:00","32.03","34.729","55.4"
"2020-01-01 20:30:00","32.133","34.874","54.5"
"2020-01-01 20:45:00","31.955","34.771","56.3"
"2020-01-01 21:00:00","31.707","34.663","54.5"
"2020-01-01 21:15:00","31.504","34.535","54.5"
"2020-01-01 21:30:00","31.387","34.483","55.4"
"2020-01-01 21:45:00","31.169","34.206","53.6"
"2020-01-01 22:00:00","31.172","34.143","55.4"
"2020-01-01 22:15:00","31.121","34.079","55.4"
"2020-01-01 22:30:00","31.207","34.072","54.5"
"2020-01-01 22:45:00","31.409","34.168","55.4"
"2020-01-01 23:00:00","31.402","34.078","54.5"
"2020-01-01 23:15:00","31.302","33.874","53.6"
"2020-01-01 23:30:00","31.278","33.927","54.5"
"2020-01-01 23:45:00","31.064","33.748","54.5"
"2020-01-02 00:00:00","30.677","33.592","53.6"
"2020-01-02 00:15:00","30.59","33.482","54.5"
"2020-01-02 00:30:00","29.889","33.27","53.6"
"2020-01-02 00:45:00","29.637","33.343","53.6"
"2020-01-02 01:00:00","29.499","33.2","53.6"
"2020-01-02 01:15:00","28.166","32.712","53.6"
"2020-01-02 01:30:00","25.514","32.05","52.7"
"2020-01-02 01:45:00","23.861","31.384","51.8"
"2020-01-02 02:00:00","23.355","30.863","50.9"
"2020-01-02 02:15:00","22.897","30.402","50.9"
"2020-01-02 02:30:00","23.144","30.244","50"
"2020-01-02 02:45:00","23.193","30.132","50.9"
"2020-01-02 03:00:00","23.291","30.033","50"
"2020-01-02 03:15:00","23.31","29.906","49.1"
"2020-01-02 03:30:00","23.337","29.923","50"
"2020-01-02 03:45:00","23.097","29.898","49.1"
"2020-01-02 04:00:00","23.242","29.894","49.1"
"2020-01-02 04:15:00","23.998","29.854","49.1"
"2020-01-02 04:30:00","23.725","29.79","49.1"
"2020-01-02 04:45:00","23.887","29.728","49.1"
"2020-01-02 05:00:00","24.173","29.673","49.1"
"2020-01-02 05:15:00","23.967","29.582","50"
"2020-01-02 05:30:00","22.909","29.149","49.1"
"2020-01-02 05:45:00","23.562","29.083","49.1"
"2020-01-02 06:00:00","24.122","29.248","48.2"
"2020-01-02 06:15:00","25.775","29.669","50"
"2020-01-02 06:30:00","26.605","30.093","50"
"2020-01-02 06:45:00","26.624","30.211","50"
"2020-01-02 07:00:00","26.542","30.17","50"
"2020-01-02 07:15:00","26.473","30.049","50"
"2020-01-02 07:30:00","26.574","30.075","50"
"2020-01-02 07:45:00","27.624","30.216","50"
"2020-01-02 08:00:00","31.589","30.802","50.9"
"2020-01-02 08:15:00","38.286","31.602","51.8"
"2020-01-02 08:30:00","40.545","32.193","51.8"
"2020-01-02 08:45:00","47.189","32.863","50"
"2020-01-02 09:00:00","55.49","34.13","52.7"
"2020-01-02 09:15:00","53.535","34.718","54.5"
"2020-01-02 09:30:00","47.228","34.985","55.4"
"2020-01-02 09:45:00","44.474","35.235","55.4"
"2020-01-02 10:00:00","40.791","35.484","56.3"
"2020-01-02 10:15:00","44.874","36.5","55.4"
"2020-01-02 10:30:00","49.544","37.574","58.1"
"2020-01-02 10:45:00","50.256","38.279","59"
"2020-01-02 11:00:00","53.563","39.061","58.1"
"2020-01-02 11:15:00","53.497","39.744","60.8"
"2020-01-02 11:30:00","57.431","40.728","59.9"
"2020-01-02 11:45:00","65.155","41.98","63.5"
"2020-01-02 12:00:00","62.133","42.521","64.4"
"2020-01-02 12:15:00","71.783","43.205","63.5"
"2020-01-02 12:30:00","72.324","43.68","65.3"
"2020-01-02 12:45:00","70.094","44.231","67.1"
"2020-01-02 13:00:00","68.81","45.124","66.2"
"2020-01-02 13:15:00","68.902","45.927","67.1"
"2020-01-02 13:30:00","67.911","46.671","70.7"
"2020-01-02 13:45:00","68.173","47.362","71.6"
"2020-01-02 14:00:00","66.946","48.083","73.4"
"2020-01-02 14:15:00","60.014","48.783","73.4"
"2020-01-02 14:30:00","55.038","49.657","72.5"
"2020-01-02 14:45:00","48.566","48.212","71.6"
"2020-01-02 15:00:00","46.58","47.446","68.9"
"2020-01-02 15:15:00","45.545","46.962","68"
"2020-01-02 15:30:00","45.105","46.744","68"
"2020-01-02 15:45:00","43.446","46.11","66.2"
"2020-01-02 16:00:00","42.428","45.603","66.2"
"2020-01-02 16:15:00","40.83","44.795","65.3"
"2020-01-02 16:30:00","39.137","43.978","64.4"
"2020-01-02 16:45:00","37.597","43.106","62.6"
"2020-01-02 17:00:00","37.083","42.658","62.6"
"2020-01-02 17:15:00","37.32","42.629","62.6"
"2020-01-02 17:30:00","37.29","42.247","62.6"
"2020-01-02 17:45:00","37.614","42.434","62.6"
"2020-01-02 18:00:00","37.711","42.263","58.1"
"2020-01-02 18:15:00","37.866","42.119","61.7"
"2020-01-02 18:30:00","37.411","41.858","60.8"
"2020-01-02 18:45:00","36.465","41.302","60.8"
"2020-01-02 19:00:00","36.063","41.075","63.5"
"2020-01-02 19:15:00","34.75","40.293","60.8"
"2020-01-02 19:30:00","33.958","39.888","59.9"
"2020-01-02 19:45:00","32.378","39.058","59"
"2020-01-02 20:00:00","32.237","39.036","59"
"2020-01-02 20:15:00","33.098","39.078","57.2"
"2020-01-02 20:30:00","35.028","39.604","58.1"
"2020-01-02 20:45:00","36.14","39.853","58.1"
"2020-01-02 21:00:00","35.702","39.932","59"
"2020-01-02 21:15:00","34.811","39.575","59"
"2020-01-02 21:30:00","34.833","39.322","59"
"2020-01-02 21:45:00","36.32","39.673","59"
"2020-01-02 22:00:00","36.069","39.607","59"
"2020-01-02 22:15:00","35.51","39.35","59"
"2020-01-02 22:30:00","35.932","39.585","59"
"2020-01-02 22:45:00","37.393","39.885","59"
"2020-01-02 23:00:00","37.787","39.907","59"
"2020-01-02 23:15:00","37.434","39.789","59"
"2020-01-02 23:30:00","36.552","39.451","60.8"
"2020-01-02 23:45:00","35.267","38.903","59.9"
"2020-01-03 00:00:00","35.229","38.875","59.9"
"2020-01-03 00:15:00","34.92","38.607","59"
"2020-01-03 00:30:00","35.342","38.651","59"
"2020-01-03 00:45:00","35.144","38.574","59"
"2020-01-03 01:00:00","34.925","38.664","59"
"2020-01-03 01:15:00","35.116","38.659","59"
"2020-01-03 01:30:00","35.598","38.86","59"
"2020-01-03 01:45:00","36.916","39.141","59.9"
"2020-01-03 02:00:00","36.572","39.258","59.9"
"2020-01-03 02:15:00","36.875","39.376","59"
"2020-01-03 02:30:00","37.889","39.851","59.9"
"2020-01-03 02:45:00","38.683","40.099","59"
"2020-01-03 03:00:00","39.213","40.435","59.9"
"2020-01-03 03:15:00","39.961","40.773","60.8"
"2020-01-03 03:30:00","40.16","40.922","60.8"
"2020-01-03 03:45:00","40.531","41.258","60.8"
"2020-01-03 04:00:00","40.633","41.322","61.7"
"2020-01-03 04:15:00","40.584","41.395","61.7"
"2020-01-03 04:30:00","40.25","41.334","62.6"
"2020-01-03 04:45:00","40.103","41.288","62.6"
"2020-01-03 05:00:00","39.123","41.124","62.6"
"2020-01-03 05:15:00","39.009","40.895","61.7"
"2020-01-03 05:30:00","39.525","40.735","61.7"
"2020-01-03 05:45:00","38.769","40.479","60.8"
"2020-01-03 06:00:00","38.197","40.165","61.7"
"2020-01-03 06:15:00","37.975","40.038","61.7"
"2020-01-03 06:30:00","37.095","39.857","60.8"
"2020-01-03 06:45:00","36.6","39.799","59.9"
"2020-01-03 07:00:00","37.599","39.949","60.8"
"2020-01-03 07:15:00","38.377","40.139","60.8"
"2020-01-03 07:30:00","38.55","39.952","60.8"
"2020-01-03 07:45:00","38.724","39.907","60.8"
"2020-01-03 08:00:00","40.26","40.425","60.8"
"2020-01-03 08:15:00","42.107","41.106","60.8"
"2020-01-03 08:30:00","44.758","41.824","62.6"
"2020-01-03 08:45:00","45.622","42.355","63.5"
"2020-01-03 09:00:00","46.757","42.969","64.4"
"2020-01-03 09:15:00","46.908","43.318","64.4"
"2020-01-03 09:30:00","46.673","43.438","64.4"
"2020-01-03 09:45:00","46.583","43.593","65.3"
"2020-01-03 10:00:00","46.829","43.866","65.3"
"2020-01-03 10:15:00","46.957","43.898","64.4"
"2020-01-03 10:30:00","47.447","44.193","65.3"
"2020-01-03 10:45:00","48.007","44.533","65.3"
"2020-01-03 11:00:00","50.356","45.089","66.2"
"2020-01-03 11:15:00","51.437","45.599","66.2"
"2020-01-03 11:30:00","54.02","46.356","68"
"2020-01-03 11:45:00","52.935","46.435","68"
"2020-01-03 12:00:00","51.362","46.337","68.9"
"2020-01-03 12:15:00","52.615","46.763","67.1"
"2020-01-03 12:30:00","53.219","47.053","69.8"
"2020-01-03 12:45:00","52.646","47.156","68"
"2020-01-03 13:00:00","51.672","47.166","68.9"
"2020-01-03 13:15:00","50.234","46.866","68.9"
"2020-01-03 13:30:00","48.615","46.764","68.9"
"2020-01-03 13:45:00","47.695","46.532","68.9"
"2020-01-03 14:00:00","47.68","46.624","68"
"2020-01-03 14:15:00","47.734","46.816","68"
"2020-01-03 14:30:00","47.592","46.868","67.1"
"2020-01-03 14:45:00","46.957","46.708","68"
"2020-01-03 15:00:00","46.354","46.377","67.1"
"2020-01-03 15:15:00","45.388","46.182","67.1"
"2020-01-03 15:30:00","44.113","45.923","67.1"
"2020-01-03 15:45:00","43.023","45.527","66.2"
