"Site Time","Weather station module temperature ","Weather station ambient temperature Degrees Fahrenheit","Weather station device temperature "
"2020-10-01 00:00:00","46.755","56.786","74.3"
"2020-10-01 00:15:00","46.779","56.688","73.4"
"2020-10-01 00:30:00","46.838","56.678","73.4"
"2020-10-01 00:45:00","46.905","56.661","72.5"
"2020-10-01 01:00:00","47.055","56.31","70.7"
"2020-10-01 01:15:00","48.761","57.002","73.4"
"2020-10-01 01:30:00","50.762","58.442","74.3"
"2020-10-01 01:45:00","51.641","59.492","75.2"
"2020-10-01 02:00:00","52.115","59.988","76.1"
"2020-10-01 02:15:00","51.79","59.899","77"
"2020-10-01 02:30:00","51.607","59.772","76.1"
"2020-10-01 02:45:00","51.105","59.351","77"
"2020-10-01 03:00:00","50.73","58.772","76.1"
"2020-10-01 03:15:00","50.195","58.286","76.1"
"2020-10-01 03:30:00","50.339","58.289","75.2"
"2020-10-01 03:45:00","49.695","57.706","76.1"
"2020-10-01 04:00:00","48.629","56.855","75.2"
"2020-10-01 04:15:00","48.382","56.568","73.4"
"2020-10-01 04:30:00","47.774","56.197","76.1"
"2020-10-01 04:45:00","47.371","55.676","73.4"
"2020-10-01 05:00:00","47.834","55.608","73.4"
"2020-10-01 05:15:00","48.101","55.469","72.5"
"2020-10-01 05:30:00","47.672","55.26","72.5"
"2020-10-01 05:45:00","47.284","54.993","72.5"
"2020-10-01 06:00:00","47.074","54.407","72.5"
"2020-10-01 06:15:00","47.385","54.595","72.5"
"2020-10-01 06:30:00","47.191","54.483","72.5"
"2020-10-01 06:45:00","47.014","54.117","72.5"
"2020-10-01 07:00:00","47.942","54.5","72.5"
"2020-10-01 07:15:00","48.254","54.519","72.5"
"2020-10-01 07:30:00","50.241","55.096","72.5"
"2020-10-01 07:45:00","53.909","56.328","68.9"
"2020-10-01 08:00:00","57.861","57.856","72.5"
"2020-10-01 08:15:00","60.901","59.255","74.3"
"2020-10-01 08:30:00","64.506","60.477","76.1"
"2020-10-01 08:45:00","67.481","61.461","77.9"
"2020-10-01 09:00:00","71.935","62.298","79.7"
"2020-10-01 09:15:00","78.711","62.989","79.7"
"2020-10-01 09:30:00","83.487","63.898","81.5"
"2020-10-01 09:45:00","86.753","64.759","82.4"
"2020-10-01 10:00:00","89.077","65.636","84.2"
"2020-10-01 10:15:00","93.411","66.615","84.2"
"2020-10-01 10:30:00","97.576","68.03","85.1"
"2020-10-01 10:45:00","99.152","69.263","87.8"
"2020-10-01 11:00:00","91.19","69.779","89.6"
"2020-10-01 11:15:00","92.709","70.641","90.5"
"2020-10-01 11:30:00","90.901","70.583","90.5"
"2020-10-01 11:45:00","103.381","71.839","90.5"
"2020-10-01 12:00:00","105.482","73.089","90.5"
"2020-10-01 12:15:00","108.765","74.619","92.3"
"2020-10-01 12:30:00","89.29","73.388","94.1"
"2020-10-01 12:45:00","82.71","73.15","94.1"
"2020-10-01 13:00:00","91.034","74.24","95"
"2020-10-01 13:15:00","101.197","75.239","95"
"2020-10-01 13:30:00","107.071","76.037","97.7"
"2020-10-01 13:45:00","106.267","77.016","101.3"
"2020-10-01 14:00:00","98.372","77.029","102.2"
"2020-10-01 14:15:00","84.692","75.283","100.4"
"2020-10-01 14:30:00","89.955","77.164","97.7"
"2020-10-01 14:45:00","101.026","81.765","100.4"
"2020-10-01 15:00:00","105.085","85.902","105.8"
"2020-10-01 15:15:00","93.447","82.576","105.8"
"2020-10-01 15:30:00","93.711","83.801","104"
"2020-10-01 15:45:00","95.481","86.423","105.8"
"2020-10-01 16:00:00","92.18","87.56","107.6"
"2020-10-01 16:15:00","91.546","88.817","107.6"
"2020-10-01 16:30:00","87.747","87.136","107.6"
"2020-10-01 16:45:00","87.319","89.239","107.6"
"2020-10-01 17:00:00","84.672","89.222","108.5"
"2020-10-01 17:15:00","81.926","88.764","107.6"
"2020-10-01 17:30:00","79.029","87.954","107.6"
"2020-10-01 17:45:00","73.356","83.909","105.8"
"2020-10-01 18:00:00","67.318","78.127","101.3"
"2020-10-01 18:15:00","63.198","75.586","95.9"
"2020-10-01 18:30:00","60.055","72.896","93.2"
"2020-10-01 18:45:00","57.287","70.76","90.5"
"2020-10-01 19:00:00","56.571","69.685","89.6"
"2020-10-01 19:15:00","55.659","68.575","86.9"
"2020-10-01 19:30:00","54.341","67.33","85.1"
"2020-10-01 19:45:00","53.192","66.144","85.1"
"2020-10-01 20:00:00","52.859","65.387","84.2"
"2020-10-01 20:15:00","52.117","65.134","82.4"
"2020-10-01 20:30:00","50.927","63.777","81.5"
"2020-10-01 20:45:00","50.148","62.709","77.9"
"2020-10-01 21:00:00","50.155","62.677","79.7"
"2020-10-01 21:15:00","49.234","61.963","79.7"
"2020-10-01 21:30:00","48.722","61.215","77.9"
"2020-10-01 21:45:00","48.614","61.079","77.9"
"2020-10-01 22:00:00","48.671","60.773","79.7"
"2020-10-01 22:15:00","49.174","60.806","78.8"
"2020-10-01 22:30:00","50.244","60.992","78.8"
"2020-10-01 22:45:00","49.621","60.899","77.9"
"2020-10-01 23:00:00","49.073","60.834","77"
"2020-10-01 23:15:00","49.504","60.463","77"
"2020-10-01 23:30:00","50.849","60.464","77"
"2020-10-01 23:45:00","51.452","60.741","77.9"
"2020-10-02 00:00:00","52.125","60.797","77.9"
"2020-10-02 00:15:00","52.786","60.785","80.6"
"2020-10-02 00:30:00","53.079","60.982","70.7"
"2020-10-02 00:45:00","53.507","61.363","77.9"
"2020-10-02 01:00:00","53.925","61.601","77.9"
"2020-10-02 01:15:00","53.989","61.66","79.7"
"2020-10-02 01:30:00","54.232","61.748","79.7"
"2020-10-02 01:45:00","54.363","61.337","79.7"
"2020-10-02 02:00:00","54.472","61.216","80.6"
"2020-10-02 02:15:00","54.707","61.469","79.7"
"2020-10-02 02:30:00","54.608","61.632","79.7"
"2020-10-02 02:45:00","54.878","61.332","78.8"
"2020-10-02 03:00:00","54.813","61.366","78.8"
"2020-10-02 03:15:00","54.989","61.167","78.8"
"2020-10-02 03:30:00","54.889","61.174","78.8"
"2020-10-02 03:45:00","54.819","61.034","78.8"
"2020-10-02 04:00:00","54.944","60.716","78.8"
"2020-10-02 04:15:00","54.785","60.487","79.7"
"2020-10-02 04:30:00","54.758","60.745","78.8"
"2020-10-02 04:45:00","54.627","60.39","78.8"
"2020-10-02 05:00:00","54.47","60.305","78.8"
"2020-10-02 05:15:00","54.264","60.337","78.8"
"2020-10-02 05:30:00","54.096","60.234","78.8"
"2020-10-02 05:45:00","54.066","60.097","77.9"
"2020-10-02 06:00:00","54.032","59.984","78.8"
"2020-10-02 06:15:00","53.914","59.675","78.8"
"2020-10-02 06:30:00","53.928","59.451","77.9"
"2020-10-02 06:45:00","53.696","59.334","77"
"2020-10-02 07:00:00","53.754","59.268","77"
"2020-10-02 07:15:00","53.935","59.197","77.9"
"2020-10-02 07:30:00","54.064","59.094","76.1"
"2020-10-02 07:45:00","54.132","58.901","77.9"
"2020-10-02 08:00:00","54.3","59.049","77.9"
"2020-10-02 08:15:00","54.941","59.133","77.9"
"2020-10-02 08:30:00","55.266","59.129","77"
"2020-10-02 08:45:00","54.986","59.021","77.9"
"2020-10-02 09:00:00","54.953","58.9","77.9"
"2020-10-02 09:15:00","54.778","58.408","77"
"2020-10-02 09:30:00","54.822","58.026","77"
"2020-10-02 09:45:00","55.157","58.042","76.1"
"2020-10-02 10:00:00","55.54","58.054","75.2"
"2020-10-02 10:15:00","54.929","57.952","77.9"
"2020-10-02 10:30:00","54.52","57.705","74.3"
"2020-10-02 10:45:00","55.585","57.716","75.2"
"2020-10-02 11:00:00","56.853","58.08","76.1"
"2020-10-02 11:15:00","57.46","58.013","76.1"
"2020-10-02 11:30:00","57.38","58.222","77"
