"Site Time","Weather station module temperature ","Weather station ambient temperature Degrees Fahrenheit","Weather station device temperature "
"2020-11-02 19:00:00","25.235","34.686","55.4"
"2020-11-02 19:15:00","23.801","34.048","54.5"
"2020-11-02 19:30:00","23.533","33.584","52.7"
"2020-11-02 19:45:00","22.877","32.654","52.7"
"2020-11-02 20:00:00","22.964","32.819","50.9"
"2020-11-02 20:15:00","22.317","32.388","51.8"
"2020-11-02 20:30:00","22.026","31.936","50.9"
"2020-11-02 20:45:00","22.007","31.785","50.9"
"2020-11-02 21:00:00","22.209","31.628","50"
"2020-11-02 21:15:00","22.358","31.491","50"
"2020-11-02 21:30:00","23.42","31.969","50.9"
"2020-11-02 21:45:00","24.318","32.305","51.8"
"2020-11-02 22:00:00","24.997","32.415","50.9"
"2020-11-02 22:15:00","25.896","32.542","50.9"
"2020-11-02 22:30:00","27.566","32.99","51.8"
"2020-11-02 22:45:00","28.765","33.551","52.7"
"2020-11-02 23:00:00","29.72","34.031","54.5"
"2020-11-02 23:15:00","30.017","34.279","53.6"
"2020-11-02 23:30:00","29.913","34.215","52.7"
"2020-11-02 23:45:00","30.595","34.708","53.6"
"2020-11-03 00:00:00","32.888","35.518","54.5"
"2020-11-03 00:15:00","33.949","36.097","55.4"
"2020-11-03 00:30:00","34.27","36.296","56.3"
"2020-11-03 00:45:00","34.237","36.414","56.3"
"2020-11-03 01:00:00","34.364","36.59","57.2"
"2020-11-03 01:15:00","34.304","36.619","58.1"
"2020-11-03 01:30:00","34.349","36.753","56.3"
"2020-11-03 01:45:00","34.81","37.106","57.2"
"2020-11-03 02:00:00","34.289","36.997","57.2"
"2020-11-03 02:15:00","33.144","36.708","57.2"
"2020-11-03 02:30:00","32.351","36.212","57.2"
"2020-11-03 02:45:00","31.155","35.581","57.2"
"2020-11-03 03:00:00","30.947","35.265","55.4"
"2020-11-03 03:15:00","32.978","36.25","56.3"
"2020-11-03 03:30:00","36.479","37.553","57.2"
"2020-11-03 03:45:00","37.023","38.241","58.1"
"2020-11-03 04:00:00","38.188","38.992","59"
"2020-11-03 04:15:00","38.121","39.14","59.9"
"2020-11-03 04:30:00","37.703","39.206","59.9"
"2020-11-03 04:45:00","36.65","39.119","59.9"
"2020-11-03 05:00:00","36.2","39.048","59"
"2020-11-03 05:15:00","35.425","38.736","59"
"2020-11-03 05:30:00","34.202","38.118","59"
"2020-11-03 05:45:00","34.509","37.777","59"
"2020-11-03 06:00:00","37.502","38.196","59"
"2020-11-03 06:15:00","38.596","38.387","59"
"2020-11-03 06:30:00","39.458","38.871","59.9"
"2020-11-03 06:45:00","39.625","39.37","59.9"
"2020-11-03 07:00:00","38.96","39.311","60.8"
"2020-11-03 07:15:00","39.337","39.317","58.1"
"2020-11-03 07:30:00","40.212","39.373","59.9"
"2020-11-03 07:45:00","40.84","39.524","59"
"2020-11-03 08:00:00","40.021","39.341","64.4"
"2020-11-03 08:15:00","39.644","39.072","60.8"
"2020-11-03 08:30:00","40.364","39.09","62.6"
"2020-11-03 08:45:00","44.796","39.79","61.7"
"2020-11-03 09:00:00","47.191","40.59","59"
"2020-11-03 09:15:00","51.112","41.373","60.8"
"2020-11-03 09:30:00","54.884","42.431","62.6"
"2020-11-03 09:45:00","57.786","42.982","60.8"
"2020-11-03 10:00:00","57.448","43.241","62.6"
"2020-11-03 10:15:00","60.772","43.637","63.5"
"2020-11-03 10:30:00","61.713","44.202","65.3"
"2020-11-03 10:45:00","60.595","44.449","64.4"
"2020-11-03 11:00:00","61.487","44.761","64.4"
"2020-11-03 11:15:00","60.806","44.64","66.2"
"2020-11-03 11:30:00","63.383","45.224","66.2"
"2020-11-03 11:45:00","65.025","45.86","67.1"
"2020-11-03 12:00:00","66.65","46.369","68"
"2020-11-03 12:15:00","67.354","46.792","69.8"
"2020-11-03 12:30:00","64.746","46.817","69.8"
"2020-11-03 12:45:00","64.405","46.87","70.7"
"2020-11-03 13:00:00","65.537","47.222","72.5"
"2020-11-03 13:15:00","62.61","47.056","73.4"
"2020-11-03 13:30:00","61.394","47.901","74.3"
"2020-11-03 13:45:00","62.196","51.435","73.4"
"2020-11-03 14:00:00","58.163","53.312","72.5"
"2020-11-03 14:15:00","48.507","49.507","73.4"
"2020-11-03 14:30:00","44.845","47.392","69.8"
"2020-11-03 14:45:00","45.794","47.738","68.9"
"2020-11-03 15:00:00","44.809","47.108","68.9"
"2020-11-03 15:15:00","42.903","46.031","67.1"
"2020-11-03 15:30:00","40.698","44.662","66.2"
"2020-11-03 15:45:00","40.039","44.042","64.4"
"2020-11-03 16:00:00","38.463","43.493","64.4"
"2020-11-03 16:15:00","37.665","42.903","63.5"
"2020-11-03 16:30:00","36.163","42.299","62.6"
"2020-11-03 16:45:00","35.981","41.602","61.7"
"2020-11-03 17:00:00","35.135","41.227","60.8"
"2020-11-03 17:15:00","32.944","40.646","60.8"
"2020-11-03 17:30:00","31.043","39.832","59.9"
"2020-11-03 17:45:00","29.285","39.097","59"
"2020-11-03 18:00:00","28.196","38.198","57.2"
"2020-11-03 18:15:00","29.048","38.079","57.2"
"2020-11-03 18:30:00","32.045","38.597","57.2"
"2020-11-03 18:45:00","35.334","39.211","57.2"
"2020-11-03 19:00:00","36.29","39.628","58.1"
"2020-11-03 19:15:00","36.286","39.822","59"
"2020-11-03 19:30:00","36.28","39.792","59"
"2020-11-03 19:45:00","35.704","39.64","59"
"2020-11-03 20:00:00","35.665","39.472","59"
"2020-11-03 20:15:00","33.804","39.003","59.9"
"2020-11-03 20:30:00","32.572","38.744","59"
"2020-11-03 20:45:00","34.281","38.829","59"
"2020-11-03 21:00:00","34.632","38.844","59"
"2020-11-03 21:15:00","33.289","38.546","58.1"
"2020-11-03 21:30:00","29.686","37.538","58.1"
"2020-11-03 21:45:00","27.179","36.551","56.3"
"2020-11-03 22:00:00","26.662","36.247","56.3"
"2020-11-03 22:15:00","26.252","35.545","55.4"
"2020-11-03 22:30:00","25.745","34.958","54.5"
"2020-11-03 22:45:00","24.817","34.174","54.5"
"2020-11-03 23:00:00","24.37","33.565","53.6"
"2020-11-03 23:15:00","25.376","33.627","53.6"
"2020-11-03 23:30:00","27.947","33.989","53.6"
"2020-11-03 23:45:00","29.415","34.515","54.5"
"2020-11-04 00:00:00","30.591","35.228","55.4"
"2020-11-04 00:15:00","31.489","35.619","55.4"
"2020-11-04 00:30:00","31.911","35.495","55.4"
"2020-11-04 00:45:00","32.455","35.742","56.3"
"2020-11-04 01:00:00","33.247","35.817","57.2"
"2020-11-04 01:15:00","33.198","35.928","56.3"
"2020-11-04 01:30:00","33.127","35.704","56.3"
"2020-11-04 01:45:00","32.139","35.615","56.3"
"2020-11-04 02:00:00","32.518","35.563","56.3"
"2020-11-04 02:15:00","31.62","35.45","55.4"
"2020-11-04 02:30:00","29.473","35.003","55.4"
"2020-11-04 02:45:00","27.843","34.547","55.4"
"2020-11-04 03:00:00","27.192","34.124","54.5"
"2020-11-04 03:15:00","28.415","34.231","53.6"
"2020-11-04 03:30:00","30.394","34.555","54.5"
"2020-11-04 03:45:00","31.13","34.464","55.4"
"2020-11-04 04:00:00","31.166","34.649","55.4"
"2020-11-04 04:15:00","30.953","34.741","55.4"
"2020-11-04 04:30:00","30.412","34.598","55.4"
"2020-11-04 04:45:00","29.828","34.272","54.5"
"2020-11-04 05:00:00","28.124","33.88","55.4"
"2020-11-04 05:15:00","26.067","33.214","53.6"
"2020-11-04 05:30:00","25.184","32.606","52.7"
"2020-11-04 05:45:00","24.641","32.111","52.7"
"2020-11-04 06:00:00","24.303","31.699","50.9"
"2020-11-04 06:15:00","24.114","31.577","50.9"
"2020-11-04 06:30:00","24.536","31.515","50.9"
"2020-11-04 06:45:00","25.002","31.56","50.9"
"2020-11-04 07:00:00","27.215","31.647","50"
"2020-11-04 07:15:00","31.909","32.3","50.9"
"2020-11-04 07:30:00","36.442","33.365","50.9"
"2020-11-04 07:45:00","41.283","34.47","53.6"
"2020-11-04 08:00:00","47.331","35.552","53.6"
"2020-11-04 08:15:00","52.214","36.44","55.4"
"2020-11-04 08:30:00","56.8","37.283","55.4"
"2020-11-04 08:45:00","60.568","38.16","57.2"
"2020-11-04 09:00:00","63.482","38.972","57.2"
"2020-11-04 09:15:00","66.744","39.835","58.1"
"2020-11-04 09:30:00","68.7","40.784","59.9"
"2020-11-04 09:45:00","72.147","41.718","60.8"
"2020-11-04 10:00:00","75.572","42.789","60.8"
"2020-11-04 10:15:00","76.483","43.967","60.8"
"2020-11-04 10:30:00","78.651","45.387","65.3"
"2020-11-04 10:45:00","81.78","46.367","67.1"
"2020-11-04 11:00:00","83.785","47.839","65.3"
"2020-11-04 11:15:00","83.823","48.965","67.1"
"2020-11-04 11:30:00","84.371","50.114","68.9"
"2020-11-04 11:45:00","85.287","51.258","70.7"
"2020-11-04 12:00:00","88.619","52.645","72.5"
"2020-11-04 12:15:00","87.532","53.993","75.2"
"2020-11-04 12:30:00","88.643","55.261","77"
"2020-11-04 12:45:00","87.482","55.976","79.7"
"2020-11-04 13:00:00","89.852","57.121","81.5"
"2020-11-04 13:15:00","89.104","58.408","84.2"
"2020-11-04 13:30:00","86.751","60.101","86"
"2020-11-04 13:45:00","83.439","63.648","87.8"
"2020-11-04 14:00:00","80.905","67.654","88.7"
"2020-11-04 14:15:00","80.316","70.197","90.5"
"2020-11-04 14:30:00","79.347","71.659","91.4"
"2020-11-04 14:45:00","76.589","71.987","90.5"
"2020-11-04 15:00:00","74.262","73.019","91.4"
"2020-11-04 15:15:00","72.006","73.25","91.4"
"2020-11-04 15:30:00","69.963","70.801","92.3"
"2020-11-04 15:45:00","59.442","64.185","88.7"
"2020-11-04 16:00:00","54.605","61.189","83.3"
"2020-11-04 16:15:00","52.682","59.469","82.4"
"2020-11-04 16:30:00","51.254","58.271","78.8"
"2020-11-04 16:45:00","50.008","57.254","77"
"2020-11-04 17:00:00","49.393","56.553","75.2"
"2020-11-04 17:15:00","49.15","56.142","75.2"
"2020-11-04 17:30:00","48.52","55.72","74.3"
"2020-11-04 17:45:00","46.997","54.814","73.4"
"2020-11-04 18:00:00","45.418","53.933","73.4"
"2020-11-04 18:15:00","44.386","53.051","72.5"
"2020-11-04 18:30:00","44.269","52.578","70.7"
"2020-11-04 18:45:00","44.068","52.396","72.5"
"2020-11-04 19:00:00","44.493","52.381","70.7"
"2020-11-04 19:15:00","43.461","51.814","68"
"2020-11-04 19:30:00","42.621","51.113","70.7"
"2020-11-04 19:45:00","41.709","50.143","70.7"
"2020-11-04 20:00:00","42.337","49.924","68"
"2020-11-04 20:15:00","42.366","49.712","68.9"
"2020-11-04 20:30:00","43.239","49.497","68"
"2020-11-04 20:45:00","45.089","50.579","67.1"
"2020-11-04 21:00:00","46.089","51.206","68.9"
"2020-11-04 21:15:00","45.725","51.213","68.9"
"2020-11-04 21:30:00","45.094","50.944","69.8"
"2020-11-04 21:45:00","44.437","50.461","68.9"
"2020-11-04 22:00:00","43.715","49.971","68"
"2020-11-04 22:15:00","44.639","50.249","69.8"
"2020-11-04 22:30:00","46.164","51.318","68.9"
"2020-11-04 22:45:00","45.786","51.321","68"
"2020-11-04 23:00:00","45.326","51.26","69.8"
"2020-11-04 23:15:00","45.066","51.039","69.8"
"2020-11-04 23:30:00","44.519","50.669","69.8"
"2020-11-04 23:45:00","44.262","50.354","68.9"
"2020-11-05 00:00:00","43.852","50.101","69.8"
"2020-11-05 00:15:00","43.241","49.693","68.9"
"2020-11-05 00:30:00","43.468","49.696","68"
"2020-11-05 00:45:00","43.318","49.329","68"
"2020-11-05 01:00:00","41.925","48.277","68.9"
"2020-11-05 01:15:00","40.345","47.499","65.3"
"2020-11-05 01:30:00","39.122","47.091","65.3"
"2020-11-05 01:45:00","38.269","46.28","64.4"
"2020-11-05 02:00:00","38.304","45.821","64.4"
"2020-11-05 02:15:00","38.971","45.917","64.4"
"2020-11-05 02:30:00","39.464","46.068","64.4"
"2020-11-05 02:45:00","39.172","46.348","63.5"
"2020-11-05 03:00:00","39.193","46.166","64.4"
"2020-11-05 03:15:00","39.109","45.901","64.4"
"2020-11-05 03:30:00","38.484","45.01","63.5"
"2020-11-05 03:45:00","38.167","44.616","64.4"
"2020-11-05 04:00:00","37.753","44.029","63.5"
"2020-11-05 04:15:00","37.838","43.608","62.6"
"2020-11-05 04:30:00","37.665","43.536","62.6"
"2020-11-05 04:45:00","36.854","43.098","62.6"
"2020-11-05 05:00:00","37.628","43.125","62.6"
"2020-11-05 05:15:00","37.584","43.166","62.6"
"2020-11-05 05:30:00","36.916","43.038","62.6"
"2020-11-05 05:45:00","36.299","42.897","61.7"
"2020-11-05 06:00:00","35.882","42.607","60.8"
"2020-11-05 06:15:00","35.868","42.444","61.7"
"2020-11-05 06:30:00","35.725","42.274","61.7"
"2020-11-05 06:45:00","36.531","42.334","60.8"
"2020-11-05 07:00:00","38.004","42.69","60.8"
"2020-11-05 07:15:00","42.561","43.191","61.7"
"2020-11-05 07:30:00","47.062","44.813","62.6"
"2020-11-05 07:45:00","52.128","46.521","63.5"
"2020-11-05 08:00:00","57.255","47.85","64.4"
"2020-11-05 08:15:00","62.435","48.954","67.1"
"2020-11-05 08:30:00","64.911","50.513","68"
"2020-11-05 08:45:00","66.402","52.543","68.9"
"2020-11-05 09:00:00","66.637","53.99","71.6"
"2020-11-05 09:15:00","69.691","55.398","71.6"
"2020-11-05 09:30:00","78.718","56.46","72.5"
"2020-11-05 09:45:00","81.374","58.258","77"
"2020-11-05 10:00:00","85.789","59.683","77.9"
"2020-11-05 10:15:00","85.662","61.095","77"
"2020-11-05 10:30:00","88.213","62.255","80.6"
"2020-11-05 10:45:00","91.153","62.891","81.5"
"2020-11-05 11:00:00","91.414","64.093","81.5"
"2020-11-05 11:15:00","90.781","65.053","83.3"
"2020-11-05 11:30:00","93.41","65.86","85.1"
"2020-11-05 11:45:00","92.884","66.327","86"
"2020-11-05 12:00:00","91.658","66.982","86.9"
"2020-11-05 12:15:00","93.79","67.82","87.8"
"2020-11-05 12:30:00","94.814","68.461","90.5"
"2020-11-05 12:45:00","94.157","68.873","91.4"
"2020-11-05 13:00:00","92.333","69.308","93.2"
"2020-11-05 13:15:00","93.184","70.041","95"
"2020-11-05 13:30:00","91.062","70.618","95"
"2020-11-05 13:45:00","89.249","73.425","96.8"
"2020-11-05 14:00:00","87.73","77.338","97.7"
"2020-11-05 14:15:00","84.295","77.491","96.8"
"2020-11-05 14:30:00","84.059","78.957","98.6"
"2020-11-05 14:45:00","82.983","80.22","98.6"
"2020-11-05 15:00:00","80.953","80.763","99.5"
"2020-11-05 15:15:00","75.938","78.84","99.5"
"2020-11-05 15:30:00","70.629","74.493","96.8"
"2020-11-05 15:45:00","64.909","70.272","93.2"
"2020-11-05 16:00:00","61.648","67.923","89.6"
"2020-11-05 16:15:00","59.786","66.292","86.9"
"2020-11-05 16:30:00","58.322","65.25","86"
"2020-11-05 16:45:00","57.158","64.253","84.2"
"2020-11-05 17:00:00","55.987","63.442","83.3"
"2020-11-05 17:15:00","55.546","62.878","82.4"
"2020-11-05 17:30:00","55.129","62.409","80.6"
"2020-11-05 17:45:00","54.112","62.136","80.6"
"2020-11-05 18:00:00","53.185","61.768","79.7"
"2020-11-05 18:15:00","52.623","61.186","80.6"
"2020-11-05 18:30:00","52.412","60.843","78.8"
"2020-11-05 18:45:00","52.014","60.473","77"
"2020-11-05 19:00:00","52.203","60.241","77.9"
"2020-11-05 19:15:00","53.213","60.226","79.7"
"2020-11-05 19:30:00","53.007","60.084","77"
"2020-11-05 19:45:00","52.64","59.861","77"
"2020-11-05 20:00:00","52.597","59.717","77"
"2020-11-05 20:15:00","52.991","59.564","77.9"
"2020-11-05 20:30:00","53.285","59.485","77.9"
"2020-11-05 20:45:00","52.877","59.382","77.9"
"2020-11-05 21:00:00","52.644","59.174","77"
"2020-11-05 21:15:00","52.305","58.923","77"
"2020-11-05 21:30:00","52.049","58.729","76.1"
"2020-11-05 21:45:00","51.771","58.324","78.8"
"2020-11-05 22:00:00","50.996","58.001","75.2"
"2020-11-05 22:15:00","50.182","57.37","75.2"
"2020-11-05 22:30:00","49.101","56.531","76.1"
"2020-11-05 22:45:00","48.7","56.079","75.2"
"2020-11-05 23:00:00","48.554","55.705","73.4"
"2020-11-05 23:15:00","48.146","55.435","73.4"
"2020-11-05 23:30:00","48.72","55.55","73.4"
"2020-11-05 23:45:00","49.233","55.797","73.4"
"2020-11-06 00:00:00","48.84","55.603","73.4"
"2020-11-06 00:15:00","48.432","55.001","74.3"
"2020-11-06 00:30:00","47.964","54.622","73.4"
"2020-11-06 00:45:00","46.922","54.041","72.5"
"2020-11-06 01:00:00","46.733","53.795","72.5"
"2020-11-06 01:15:00","46.408","53.44","72.5"
"2020-11-06 01:30:00","46.658","53.318","71.6"
"2020-11-06 01:45:00","46.713","53.289","71.6"
"2020-11-06 02:00:00","45.702","52.871","71.6"
"2020-11-06 02:15:00","44.636","51.966","71.6"
"2020-11-06 02:30:00","44.16","51.494","71.6"
"2020-11-06 02:45:00","44.367","51.396","72.5"
"2020-11-06 03:00:00","44.532","51.453","71.6"
"2020-11-06 03:15:00","44.03","51.193","70.7"
"2020-11-06 03:30:00","43.856","50.664","69.8"
"2020-11-06 03:45:00","44.017","50.618","70.7"
"2020-11-06 04:00:00","44.136","50.483","69.8"
"2020-11-06 04:15:00","44.396","50.389","69.8"
"2020-11-06 04:30:00","44.146","50.33","68.9"
"2020-11-06 04:45:00","44.194","50.336","68.9"
"2020-11-06 05:00:00","44.925","50.537","68.9"
"2020-11-06 05:15:00","44.537","50.412","69.8"
"2020-11-06 05:30:00","45.479","50.501","69.8"
"2020-11-06 05:45:00","46.587","51.031","69.8"
"2020-11-06 06:00:00","47.696","51.682","69.8"
"2020-11-06 06:15:00","48.053","52.059","70.7"
"2020-11-06 06:30:00","48.164","52.141","70.7"
"2020-11-06 06:45:00","47.96","52.025","71.6"
"2020-11-06 07:00:00","48.729","52.339","71.6"
"2020-11-06 07:15:00","49.551","52.71","71.6"
"2020-11-06 07:30:00","50.622","53.263","71.6"
"2020-11-06 07:45:00","51.47","53.729","71.6"
"2020-11-06 08:00:00","52.403","54.205","72.5"
"2020-11-06 08:15:00","53.056","54.407","77"
"2020-11-06 08:30:00","55.195","54.867","74.3"
"2020-11-06 08:45:00","59.336","55.526","74.3"
