"Site Time","Weather station module temperature ","Weather station ambient temperature Degrees Fahrenheit","Weather station device temperature "
"2020-05-01 00:00:00","54.107","54.248","74.3"
"2020-05-01 00:15:00","53.946","54.071","74.3"
"2020-05-01 00:30:00","53.723","53.861","73.4"
"2020-05-01 00:45:00","53.991","53.97","74.3"
"2020-05-01 01:00:00","54.495","54.403","74.3"
"2020-05-01 01:15:00","54.891","54.936","74.3"
"2020-05-01 01:30:00","54.558","54.65","75.2"
"2020-05-01 01:45:00","53.811","54.055","74.3"
"2020-05-01 02:00:00","53.595","53.899","74.3"
"2020-05-01 02:15:00","53.205","53.609","74.3"
"2020-05-01 02:30:00","52.968","53.44","73.4"
"2020-05-01 02:45:00","53.017","53.415","74.3"
"2020-05-01 03:00:00","52.999","53.426","74.3"
"2020-05-01 03:15:00","53.064","53.513","74.3"
"2020-05-01 03:30:00","53.123","53.614","74.3"
"2020-05-01 03:45:00","53.332","53.749","74.3"
"2020-05-01 04:00:00","53.401","53.767","73.4"
"2020-05-01 04:15:00","53.239","53.668","73.4"
"2020-05-01 04:30:00","53.088","53.637","73.4"
"2020-05-01 04:45:00","52.76","53.556","75.2"
"2020-05-01 05:00:00","52.472","53.532","74.3"
"2020-05-01 05:15:00","52.358","53.527","74.3"
"2020-05-01 05:30:00","52.329","53.426","73.4"
"2020-05-01 05:45:00","52.406","53.288","72.5"
"2020-05-01 06:00:00","52.718","53.36","73.4"
"2020-05-01 06:15:00","53.026","53.529","73.4"
"2020-05-01 06:30:00","53.081","53.647","73.4"
"2020-05-01 06:45:00","53.241","53.738","73.4"
"2020-05-01 07:00:00","53.601","53.902","74.3"
"2020-05-01 07:15:00","53.753","54.003","74.3"
"2020-05-01 07:30:00","54.074","54.17","74.3"
"2020-05-01 07:45:00","54.643","54.353","75.2"
"2020-05-01 08:00:00","55.2","54.579","74.3"
"2020-05-01 08:15:00","56.495","54.845","75.2"
"2020-05-01 08:30:00","57.999","55.43","75.2"
"2020-05-01 08:45:00","60.043","56.015","76.1"
"2020-05-01 09:00:00","61.139","56.3","77"
"2020-05-01 09:15:00","61.971","56.769","77"
"2020-05-01 09:30:00","62.626","57.093","77"
"2020-05-01 09:45:00","64.343","57.692","77"
"2020-05-01 10:00:00","69.467","58.802","78.8"
"2020-05-01 10:15:00","71.92","59.834","79.7"
"2020-05-01 10:30:00","75.109","60.757","81.5"
"2020-05-01 10:45:00","72.101","60.53","81.5"
"2020-05-01 11:00:00","70.903","60.807","82.4"
"2020-05-01 11:15:00","69.715","60.866","82.4"
"2020-05-01 11:30:00","70.096","60.998","82.4"
"2020-05-01 11:45:00","72.98","61.418","82.4"
"2020-05-01 12:00:00","76.468","62.129","85.1"
"2020-05-01 12:15:00","76.959","62.619","81.5"
"2020-05-01 12:30:00","76.979","62.977","84.2"
"2020-05-01 12:45:00","80.277","63.833","86"
"2020-05-01 13:00:00","87.7","65.304","87.8"
"2020-05-01 13:15:00","91.192","67.176","89.6"
"2020-05-01 13:30:00","86.695","66.801","90.5"
"2020-05-01 13:45:00","82.951","66.673","91.4"
"2020-05-01 14:00:00","97.238","68.541","90.5"
"2020-05-01 14:15:00","86.277","67.538","93.2"
"2020-05-01 14:30:00","77.415","66.682","91.4"
"2020-05-01 14:45:00","75.311","66.237","90.5"
"2020-05-01 15:00:00","72.777","65.745","89.6"
"2020-05-01 15:15:00","68.906","64.901","87.8"
"2020-05-01 15:30:00","63.192","63.027","84.2"
"2020-05-01 15:45:00","61.371","61.43","83.3"
"2020-05-01 16:00:00","62.296","60.967","81.5"
"2020-05-01 16:15:00","65.11","61.487","81.5"
"2020-05-01 16:30:00","65.984","62.658","82.4"
"2020-05-01 16:45:00","67.758","64.098","82.4"
"2020-05-01 17:00:00","73.761","67.545","83.3"
"2020-05-01 17:15:00","80.114","73.504","88.7"
"2020-05-01 17:30:00","75.623","73.984","91.4"
"2020-05-01 17:45:00","71.477","72.959","92.3"
"2020-05-01 18:00:00","68.859","73.094","93.2"
"2020-05-01 18:15:00","69.264","74.487","93.2"
"2020-05-01 18:30:00","64.424","69.222","91.4"
"2020-05-01 18:45:00","62.953","66.438","88.7"
"2020-05-01 19:00:00","61.087","65.123","86.9"
"2020-05-01 19:15:00","57.24","63.678","84.2"
"2020-05-01 19:30:00","54.32","62.284","82.4"
"2020-05-01 19:45:00","52.778","61.029","80.6"
