"Site Time","Weather station module temperature ","Weather station ambient temperature Degrees Fahrenheit","Weather station device temperature "
"2020-06-03 23:45:00","60.723","70.363","87.8"
"2020-06-04 00:00:00","60.251","69.974","87.8"
"2020-06-04 00:15:00","59.958","69.512","86.9"
"2020-06-04 00:30:00","59.759","69.23","87.8"
"2020-06-04 00:45:00","59.377","68.684","86"
"2020-06-04 01:00:00","59.151","68.686","86"
"2020-06-04 01:15:00","59.056","68.232","86"
"2020-06-04 01:30:00","58.643","68.143","85.1"
"2020-06-04 01:45:00","58.447","67.717","85.1"
"2020-06-04 02:00:00","58.869","67.8","85.1"
"2020-06-04 02:15:00","58.934","67.78","85.1"
"2020-06-04 02:30:00","57.948","67.095","86"
"2020-06-04 02:45:00","58.061","67.177","84.2"
"2020-06-04 03:00:00","57.867","66.691","84.2"
"2020-06-04 03:15:00","57.692","66.26","84.2"
"2020-06-04 03:30:00","57.232","65.868","84.2"
"2020-06-04 03:45:00","56.522","65.421","84.2"
"2020-06-04 04:00:00","56.648","65.596","83.3"
"2020-06-04 04:15:00","56.172","65.222","82.4"
"2020-06-04 04:30:00","55.271","64.613","82.4"
"2020-06-04 04:45:00","55.216","64.308","82.4"
"2020-06-04 05:00:00","54.937","63.944","81.5"
"2020-06-04 05:15:00","54.834","63.611","81.5"
"2020-06-04 05:30:00","54.862","63.425","82.4"
"2020-06-04 05:45:00","56.345","63.71","81.5"
"2020-06-04 06:00:00","57.92","64.029","81.5"
"2020-06-04 06:15:00","59.017","64.628","82.4"
"2020-06-04 06:30:00","60.701","65.485","82.4"
"2020-06-04 06:45:00","63.098","66.743","83.3"
"2020-06-04 07:00:00","65.117","67.807","86"
"2020-06-04 07:15:00","67.053","68.44","83.3"
"2020-06-04 07:30:00","69.669","69.379","86"
"2020-06-04 07:45:00","73.362","70.258","86.9"
"2020-06-04 08:00:00","76.698","70.955","89.6"
"2020-06-04 08:15:00","79.878","71.848","89.6"
"2020-06-04 08:30:00","84.731","72.662","90.5"
"2020-06-04 08:45:00","94.69","73.79","91.4"
"2020-06-04 09:00:00","98.657","74.924","92.3"
"2020-06-04 09:15:00","101.85","76","93.2"
"2020-06-04 09:30:00","103.489","77.153","95"
"2020-06-04 09:45:00","105.945","78.004","94.1"
"2020-06-04 10:00:00","110.773","79.3","95.9"
"2020-06-04 10:15:00","112.735","80.473","97.7"
"2020-06-04 10:30:00","112.523","81.146","98.6"
"2020-06-04 10:45:00","114.523","81.83","100.4"
"2020-06-04 11:00:00","117.015","82.87","98.6"
"2020-06-04 11:15:00","116.692","83.816","97.7"
"2020-06-04 11:30:00","120.385","84.904","102.2"
"2020-06-04 11:45:00","122.072","86.103","104"
"2020-06-04 12:00:00","118.831","86.425","105.8"
"2020-06-04 12:15:00","124.399","87.675","106.7"
"2020-06-04 12:30:00","120.969","88.037","108.5"
"2020-06-04 12:45:00","122.862","89.083","109.4"
"2020-06-04 13:00:00","121.962","89.174","111.2"
"2020-06-04 13:15:00","124.32","90.221","112.1"
"2020-06-04 13:30:00","124.644","91.071","115.7"
"2020-06-04 13:45:00","118.639","91.666","115.7"
"2020-06-04 14:00:00","123.53","94.28","118.4"
"2020-06-04 14:15:00","128.581","96.611","120.2"
"2020-06-04 14:30:00","122.148","96.861","122.9"
"2020-06-04 14:45:00","123.037","99.026","123.8"
"2020-06-04 15:00:00","121.988","99.655","125.6"
"2020-06-04 15:15:00","119.429","101.149","125.6"
"2020-06-04 15:30:00","116.927","101.337","125.6"
"2020-06-04 15:45:00","115.616","101.68","127.4"
"2020-06-04 16:00:00","110.095","101.659","125.6"
"2020-06-04 16:15:00","109.725","102.193","125.6"
"2020-06-04 16:30:00","109.334","102.765","127.4"
"2020-06-04 16:45:00","106.543","104.092","124.7"
"2020-06-04 17:00:00","100.29","101.247","124.7"
"2020-06-04 17:15:00","92.247","96.414","120.2"
"2020-06-04 17:30:00","92.304","95.764","116.6"
"2020-06-04 17:45:00","90.195","93.814","114.8"
"2020-06-04 18:00:00","87.589","91.555","113"
"2020-06-04 18:15:00","86.255","90.479","111.2"
"2020-06-04 18:30:00","85.004","89.906","108.5"
"2020-06-04 18:45:00","82.808","88.998","108.5"
"2020-06-04 19:00:00","81.145","87.986","104.9"
"2020-06-04 19:15:00","79.277","87.187","105.8"
"2020-06-04 19:30:00","78.737","86.602","104.9"
"2020-06-04 19:45:00","77.737","85.525","104.9"
"2020-06-04 20:00:00","76.81","84.944","102.2"
"2020-06-04 20:15:00","75.297","83.913","102.2"
"2020-06-04 20:30:00","74.653","83.341","100.4"
"2020-06-04 20:45:00","74.444","82.789","100.4"
"2020-06-04 21:00:00","74.271","82.493","100.4"
"2020-06-04 21:15:00","73.346","82.526","98.6"
"2020-06-04 21:30:00","72.474","82.146","99.5"
"2020-06-04 21:45:00","72.072","81.686","98.6"
"2020-06-04 22:00:00","71.66","81.107","98.6"
"2020-06-04 22:15:00","71.165","80.71","96.8"
"2020-06-04 22:30:00","70.663","80.336","95"
"2020-06-04 22:45:00","70.012","79.946","95"
"2020-06-04 23:00:00","68.869","79.462","96.8"
"2020-06-04 23:15:00","68.087","78.964","96.8"
"2020-06-04 23:30:00","67.702","78.513","96.8"
"2020-06-04 23:45:00","67.38","78.434","95"
"2020-06-05 00:00:00","67.303","77.934","95.9"
"2020-06-05 00:15:00","67.195","77.593","94.1"
"2020-06-05 00:30:00","67.04","77.391","94.1"
"2020-06-05 00:45:00","67.374","76.85","93.2"
"2020-06-05 01:00:00","68.119","76.5","94.1"
"2020-06-05 01:15:00","69.112","76.245","95"
"2020-06-05 01:30:00","69.232","75.926","93.2"
"2020-06-05 01:45:00","69.123","75.493","94.1"
"2020-06-05 02:00:00","68.462","75.429","93.2"
"2020-06-05 02:15:00","67.23","75.108","93.2"
"2020-06-05 02:30:00","67.614","75.163","93.2"
"2020-06-05 02:45:00","68.818","74.724","93.2"
"2020-06-05 03:00:00","69.24","75.179","93.2"
"2020-06-05 03:15:00","68.35","75.223","92.3"
"2020-06-05 03:30:00","66.943","74.804","91.4"
"2020-06-05 03:45:00","66.203","74.117","90.5"
"2020-06-05 04:00:00","65.657","72.94","91.4"
"2020-06-05 04:15:00","65.435","72.346","91.4"
"2020-06-05 04:30:00","65.725","72.104","89.6"
"2020-06-05 04:45:00","65.76","71.998","90.5"
"2020-06-05 05:00:00","65.401","71.375","89.6"
"2020-06-05 05:15:00","65.013","71.004","88.7"
"2020-06-05 05:30:00","64.982","70.657","87.8"
"2020-06-05 05:45:00","65.411","70.972","87.8"
"2020-06-05 06:00:00","65.945","71.306","87.8"
"2020-06-05 06:15:00","66.638","71.355","88.7"
"2020-06-05 06:30:00","67.512","71.428","89.6"
"2020-06-05 06:45:00","68.347","71.647","89.6"
"2020-06-05 07:00:00","69.493","72.218","90.5"
"2020-06-05 07:15:00","70.852","72.7","91.4"
"2020-06-05 07:30:00","72.639","72.699","92.3"
"2020-06-05 07:45:00","72.564","72.625","92.3"
"2020-06-05 08:00:00","70.902","72.164","92.3"
"2020-06-05 08:15:00","70.436","72.212","91.4"
"2020-06-05 08:30:00","71.469","72.714","91.4"
"2020-06-05 08:45:00","70.683","72.606","91.4"
"2020-06-05 09:00:00","71.25","72.286","92.3"
"2020-06-05 09:15:00","72.303","72.568","91.4"
"2020-06-05 09:30:00","74.475","73.376","91.4"
"2020-06-05 09:45:00","77.318","74.278","93.2"
"2020-06-05 10:00:00","77.015","73.95","92.3"
"2020-06-05 10:15:00","77.275","73.945","94.1"
"2020-06-05 10:30:00","77.981","73.956","95"
"2020-06-05 10:45:00","80.896","74.641","95"
"2020-06-05 11:00:00","81.213","75.031","94.1"
"2020-06-05 11:15:00","81.63","74.901","94.1"
"2020-06-05 11:30:00","83.694","75.412","96.8"
"2020-06-05 11:45:00","82.756","75.449","95.9"
"2020-06-05 12:00:00","83.001","75.723","96.8"
"2020-06-05 12:15:00","81.953","75.655","96.8"
"2020-06-05 12:30:00","81.079","75.718","96.8"
"2020-06-05 12:45:00","82.394","75.882","96.8"
"2020-06-05 13:00:00","80.639","76.105","96.8"
"2020-06-05 13:15:00","84.743","77.493","96.8"
"2020-06-05 13:30:00","96.57","80.534","98.6"
"2020-06-05 13:45:00","102.368","82.449","101.3"
"2020-06-05 14:00:00","105.466","84.191","104"
"2020-06-05 14:15:00","110.665","86.317","107.6"
"2020-06-05 14:30:00","104.58","85.588","108.5"
"2020-06-05 14:45:00","96.311","84.68","107.6"
"2020-06-05 15:00:00","95.254","84.782","106.7"
"2020-06-05 15:15:00","98.343","85.292","106.7"
"2020-06-05 15:30:00","97.255","85.539","107.6"
"2020-06-05 15:45:00","101.724","87.523","107.6"
"2020-06-05 16:00:00","98.88","88.732","109.4"
"2020-06-05 16:15:00","100.669","90.717","111.2"
"2020-06-05 16:30:00","107.74","95.826","113.9"
"2020-06-05 16:45:00","109.439","97.788","117.5"
"2020-06-05 17:00:00","104.725","98.994","120.2"
"2020-06-05 17:15:00","99","98.656","120.2"
"2020-06-05 17:30:00","96.275","97.749","118.4"
"2020-06-05 17:45:00","94.771","97.569","118.4"
"2020-06-05 18:00:00","94.434","98.822","118.4"
"2020-06-05 18:15:00","91.081","98.303","118.4"
"2020-06-05 18:30:00","85.475","94.215","117.5"
"2020-06-05 18:45:00","79.742","89.39","112.1"
"2020-06-05 19:00:00","76.84","85.689","107.6"
"2020-06-05 19:15:00","76.465","84.069","103.1"
"2020-06-05 19:30:00","76.012","82.941","102.2"
"2020-06-05 19:45:00","75.347","82.252","102.2"
"2020-06-05 20:00:00","75.191","81.217","100.4"
"2020-06-05 20:15:00","74.597","80.131","99.5"
"2020-06-05 20:30:00","73.08","79.362","98.6"
"2020-06-05 20:45:00","72.146","78.939","98.6"
"2020-06-05 21:00:00","71.862","78.397","96.8"
"2020-06-05 21:15:00","71.474","77.9","95.9"
"2020-06-05 21:30:00","70.96","78.002","95"
"2020-06-05 21:45:00","70.654","77.995","95.9"
"2020-06-05 22:00:00","70.253","77.766","95"
"2020-06-05 22:15:00","70.114","77.478","95"
"2020-06-05 22:30:00","70.048","77.161","95"
"2020-06-05 22:45:00","69.509","76.834","94.1"
"2020-06-05 23:00:00","69.236","76.371","93.2"
"2020-06-05 23:15:00","68.932","76.05","93.2"
"2020-06-05 23:30:00","69.199","75.732","93.2"
"2020-06-05 23:45:00","69.997","75.781","93.2"
"2020-06-06 00:00:00","70.388","75.656","94.1"
"2020-06-06 00:15:00","70.306","75.639","93.2"
"2020-06-06 00:30:00","69.881","75.609","93.2"
"2020-06-06 00:45:00","69.638","75.485","93.2"
"2020-06-06 01:00:00","69.297","75.381","93.2"
"2020-06-06 01:15:00","69.194","75.063","93.2"
"2020-06-06 01:30:00","68.957","74.725","93.2"
"2020-06-06 01:45:00","68.716","74.346","93.2"
"2020-06-06 02:00:00","69.206","74.198","93.2"
"2020-06-06 02:15:00","69.339","74.352","92.3"
"2020-06-06 02:30:00","69.056","74.293","92.3"
"2020-06-06 02:45:00","69.008","74.115","91.4"
"2020-06-06 03:00:00","69.225","74.017","91.4"
"2020-06-06 03:15:00","69.522","74.026","91.4"
"2020-06-06 03:30:00","69.646","73.909","91.4"
"2020-06-06 03:45:00","69.021","73.67","92.3"
"2020-06-06 04:00:00","68.742","73.478","91.4"
"2020-06-06 04:15:00","68.727","73.307","91.4"
"2020-06-06 04:30:00","69.129","73.266","91.4"
"2020-06-06 04:45:00","68.781","72.986","91.4"
"2020-06-06 05:00:00","68.766","72.831","91.4"
"2020-06-06 05:15:00","69.031","72.787","91.4"
"2020-06-06 05:30:00","69.293","72.726","91.4"
"2020-06-06 05:45:00","69.75","72.758","91.4"
"2020-06-06 06:00:00","70.301","72.822","91.4"
"2020-06-06 06:15:00","70.912","73.059","91.4"
"2020-06-06 06:30:00","71.402","73.086","91.4"
"2020-06-06 06:45:00","72.119","73.363","91.4"
"2020-06-06 07:00:00","74.313","73.653","92.3"
"2020-06-06 07:15:00","76.467","74.247","93.2"
"2020-06-06 07:30:00","78.435","74.693","93.2"
"2020-06-06 07:45:00","80.594","75.582","95.9"
"2020-06-06 08:00:00","82.504","76.099","95"
"2020-06-06 08:15:00","85.923","76.699","96.8"
"2020-06-06 08:30:00","88.268","76.55","96.8"
"2020-06-06 08:45:00","86.828","76.499","95.9"
"2020-06-06 09:00:00","96.089","77.399","95.9"
"2020-06-06 09:15:00","99.218","78.102","95.9"
"2020-06-06 09:30:00","101.947","78.618","96.8"
