"Site Time","Weather station module temperature ","Weather station ambient temperature Degrees Fahrenheit","Weather station device temperature "
"2019-12-23 00:00:00","","",""
"2019-12-23 00:15:00","","",""
"2019-12-23 00:30:00","","",""
"2019-12-23 00:45:00","","",""
"2019-12-23 01:00:00","","",""
"2019-12-23 01:15:00","","",""
"2019-12-23 01:30:00","","",""
"2019-12-23 01:45:00","","",""
"2019-12-23 02:00:00","","",""
"2019-12-23 02:15:00","","",""
"2019-12-23 02:30:00","","",""
"2019-12-23 02:45:00","","",""
"2019-12-23 03:00:00","","",""
"2019-12-23 03:15:00","","",""
"2019-12-23 03:30:00","","",""
"2019-12-23 03:45:00","","",""
"2019-12-23 04:00:00","","",""
"2019-12-23 04:15:00","","",""
"2019-12-23 04:30:00","","",""
"2019-12-23 04:45:00","","",""
"2019-12-23 05:00:00","","",""
"2019-12-23 05:15:00","","",""
"2019-12-23 05:30:00","","",""
"2019-12-23 05:45:00","","",""
"2019-12-23 06:00:00","","",""
"2019-12-23 06:15:00","","",""
"2019-12-23 06:30:00","","",""
"2019-12-23 06:45:00","","",""
"2019-12-23 07:00:00","","",""
"2019-12-23 07:15:00","","",""
"2019-12-23 07:30:00","","",""
"2019-12-23 07:45:00","","",""
"2019-12-23 08:00:00","31.139","26.593","65.3"
"2019-12-23 08:15:00","32.636","27.449","41"
"2019-12-23 08:30:00","39.6","28.525","44.6"
"2019-12-23 08:45:00","45.653","29.852","46.4"
"2019-12-23 09:00:00","52.396","31.139","47.3"
"2019-12-23 09:15:00","56.392","32.72","49.1"
"2019-12-23 09:30:00","57.564","34.498","50"
"2019-12-23 09:45:00","60.249","36.096","50"
"2019-12-23 10:00:00","63.986","37.133","54.5"
"2019-12-23 10:15:00","65.05","37.816","53.6"
"2019-12-23 10:30:00","68.323","38.862","54.5"
"2019-12-23 10:45:00","73.081","40.442","56.3"
"2019-12-23 11:00:00","75.947","41.939","58.1"
"2019-12-23 11:15:00","76.234","43.091","59"
"2019-12-23 11:30:00","78.231","44.389","59.9"
"2019-12-23 11:45:00","79.824","45.537","62.6"
"2019-12-23 12:00:00","78.841","45.893","63.5"
"2019-12-23 12:15:00","80.118","46.886","65.3"
"2019-12-23 12:30:00","78.944","47.696","67.1"
"2019-12-23 12:45:00","79.002","48.986","68.9"
"2019-12-23 13:00:00","77.553","49.692","70.7"
"2019-12-23 13:15:00","77.057","49.687","71.6"
"2019-12-23 13:30:00","75.55","50.395","74.3"
"2019-12-23 13:45:00","74.616","51.026","75.2"
