"Site Time","Weather station module temperature ","Weather station ambient temperature Degrees Fahrenheit","Weather station device temperature "
"2020-12-01 00:00:00","58.702","60.904","81.5"
"2020-12-01 00:15:00","57.946","60.5","81.5"
"2020-12-01 00:30:00","57.569","60.227","80.6"
"2020-12-01 00:45:00","57.677","60.279","78.8"
"2020-12-01 01:00:00","58.163","60.25","80.6"
"2020-12-01 01:15:00","56.258","59.809","79.7"
"2020-12-01 01:30:00","56.068","59.448","78.8"
"2020-12-01 01:45:00","56.331","59.417","78.8"
"2020-12-01 02:00:00","56.025","59.358","78.8"
"2020-12-01 02:15:00","55.652","59.095","78.8"
"2020-12-01 02:30:00","54.737","58.645","77"
"2020-12-01 02:45:00","53.709","58.216","77"
"2020-12-01 03:00:00","53.973","57.912","77.9"
"2020-12-01 03:15:00","53.809","57.919","77.9"
"2020-12-01 03:30:00","53.841","57.978","77.9"
"2020-12-01 03:45:00","55.565","58.205","77"
"2020-12-01 04:00:00","55.53","58.296","77"
"2020-12-01 04:15:00","55.833","58.299","78.8"
"2020-12-01 04:30:00","55.785","58.321","77.9"
"2020-12-01 04:45:00","55.237","58.182","77.9"
"2020-12-01 05:00:00","55.1","57.893","77.9"
"2020-12-01 05:15:00","54.519","57.684","77.9"
"2020-12-01 05:30:00","53.606","57.36","77"
"2020-12-01 05:45:00","53.24","56.989","77"
"2020-12-01 06:00:00","53.363","56.875","77"
"2020-12-01 06:15:00","51.889","56.512","77"
"2020-12-01 06:30:00","50.296","55.51","76.1"
"2020-12-01 06:45:00","48.951","54.763","75.2"
"2020-12-01 07:00:00","48.664","54.572","74.3"
"2020-12-01 07:15:00","49.551","54.548","73.4"
"2020-12-01 07:30:00","49.547","54.086","74.3"
"2020-12-01 07:45:00","50.85","54.445","73.4"
"2020-12-01 08:00:00","51.962","54.895","73.4"
"2020-12-01 08:15:00","53.845","55.675","75.2"
"2020-12-01 08:30:00","55.489","56.278","74.3"
"2020-12-01 08:45:00","58.791","57.219","76.1"
"2020-12-01 09:00:00","60.089","57.887","77"
"2020-12-01 09:15:00","57.064","57.711","77.9"
"2020-12-01 09:30:00","56.308","57.629","77.9"
"2020-12-01 09:45:00","61.405","58.17","78.8"
"2020-12-01 10:00:00","73.892","59.01","78.8"
"2020-12-01 10:15:00","72.671","59.392","78.8"
"2020-12-01 10:30:00","68.031","59.26","78.8"
"2020-12-01 10:45:00","74.857","59.746","79.7"
"2020-12-01 11:00:00","72.981","59.505","80.6"
"2020-12-01 11:15:00","63.008","58.777","78.8"
"2020-12-01 11:30:00","68.774","59.106","79.7"
"2020-12-01 11:45:00","67.077","58.904","78.8"
"2020-12-01 12:00:00","66.721","59.033","79.7"
"2020-12-01 12:15:00","66.859","59.168","79.7"
"2020-12-01 12:30:00","64.113","58.627","78.8"
"2020-12-01 12:45:00","75.992","59.651","80.6"
"2020-12-01 13:00:00","77.532","59.564","81.5"
"2020-12-01 13:15:00","67.994","58.401","81.5"
"2020-12-01 13:30:00","71.708","58.806","81.5"
"2020-12-01 13:45:00","65.635","57.935","82.4"
"2020-12-01 14:00:00","68.815","59.296","82.4"
"2020-12-01 14:15:00","63.133","59.452","81.5"
"2020-12-01 14:30:00","59.877","58.603","80.6"
"2020-12-01 14:45:00","51.946","55.347","77.9"
"2020-12-01 15:00:00","52.051","54.705","77"
"2020-12-01 15:15:00","53.225","56.516","77"
"2020-12-01 15:30:00","51.018","54.75","76.1"
"2020-12-01 15:45:00","49.46","53.401","75.2"
"2020-12-01 16:00:00","46.601","52.268","74.3"
"2020-12-01 16:15:00","46.361","51.549","71.6"
"2020-12-01 16:30:00","45.913","50.872","69.8"
"2020-12-01 16:45:00","45.383","50.435","69.8"
"2020-12-01 17:00:00","45.082","50.043","69.8"
"2020-12-01 17:15:00","45.882","49.532","69.8"
"2020-12-01 17:30:00","45.699","49.017","69.8"
"2020-12-01 17:45:00","45.502","48.704","68.9"
"2020-12-01 18:00:00","45.173","47.902","68.9"
"2020-12-01 18:15:00","44.322","47.17","68"
"2020-12-01 18:30:00","43.662","46.926","68"
"2020-12-01 18:45:00","42.787","46.419","68"
"2020-12-01 19:00:00","42.964","46.104","68"
"2020-12-01 19:15:00","41.043","45.684","66.2"
"2020-12-01 19:30:00","41.452","45.658","64.4"
"2020-12-01 19:45:00","41.959","45.749","65.3"
"2020-12-01 20:00:00","41.985","45.694","66.2"
"2020-12-01 20:15:00","42.257","45.432","66.2"
"2020-12-01 20:30:00","41.826","45.134","66.2"
"2020-12-01 20:45:00","41.315","45.035","65.3"
"2020-12-01 21:00:00","41.524","44.77","64.4"
"2020-12-01 21:15:00","40.983","44.396","64.4"
"2020-12-01 21:30:00","39.726","43.832","66.2"
"2020-12-01 21:45:00","38.644","42.92","64.4"
"2020-12-01 22:00:00","36.86","42.323","62.6"
"2020-12-01 22:15:00","35.659","41.857","62.6"
"2020-12-01 22:30:00","35.708","41.787","61.7"
"2020-12-01 22:45:00","36.179","41.636","61.7"
"2020-12-01 23:00:00","36.211","41.284","60.8"
"2020-12-01 23:15:00","35.401","40.471","59.9"
"2020-12-01 23:30:00","34.253","39.844","59.9"
"2020-12-01 23:45:00","33.929","39.426","59"
"2020-12-02 00:00:00","33.774","39.064","59"
"2020-12-02 00:15:00","32.976","38.903","58.1"
"2020-12-02 00:30:00","31.008","38.64","59"
"2020-12-02 00:45:00","31.148","38.299","58.1"
"2020-12-02 01:00:00","31.571","38.1","58.1"
"2020-12-02 01:15:00","32.125","38.004","58.1"
"2020-12-02 01:30:00","33.376","38.127","57.2"
"2020-12-02 01:45:00","34.033","38.424","58.1"
"2020-12-02 02:00:00","33.936","38.346","59"
"2020-12-02 02:15:00","34.034","38.066","59"
"2020-12-02 02:30:00","32.262","37.508","57.2"
"2020-12-02 02:45:00","30.605","37.02","56.3"
"2020-12-02 03:00:00","30.287","36.609","57.2"
"2020-12-02 03:15:00","29.737","36.268","57.2"
"2020-12-02 03:30:00","29.585","35.871","56.3"
"2020-12-02 03:45:00","29.322","35.821","55.4"
"2020-12-02 04:00:00","30.474","35.801","55.4"
"2020-12-02 04:15:00","30.339","35.743","55.4"
"2020-12-02 04:30:00","29.838","35.687","55.4"
"2020-12-02 04:45:00","29.3","35.483","55.4"
"2020-12-02 05:00:00","28.784","35.39","54.5"
"2020-12-02 05:15:00","28.542","35.238","53.6"
"2020-12-02 05:30:00","28.57","35.009","54.5"
"2020-12-02 05:45:00","28.484","34.911","53.6"
"2020-12-02 06:00:00","28.71","34.888","53.6"
"2020-12-02 06:15:00","28.696","34.746","53.6"
"2020-12-02 06:30:00","28.645","34.717","54.5"
"2020-12-02 06:45:00","29.099","34.487","53.6"
"2020-12-02 07:00:00","29.27","34.492","54.5"
"2020-12-02 07:15:00","32.242","34.932","54.5"
"2020-12-02 07:30:00","34.59","35.355","55.4"
"2020-12-02 07:45:00","35.102","35.552","55.4"
"2020-12-02 08:00:00","35.512","35.753","57.2"
"2020-12-02 08:15:00","38.66","36.205","54.5"
"2020-12-02 08:30:00","39.011","36.537","56.3"
"2020-12-02 08:45:00","39.658","36.84","57.2"
"2020-12-02 09:00:00","41.391","37.252","58.1"
"2020-12-02 09:15:00","43.282","37.529","58.1"
"2020-12-02 09:30:00","50.086","38.458","58.1"
"2020-12-02 09:45:00","58.425","39.493","60.8"
"2020-12-02 10:00:00","61.263","40.221","57.2"
"2020-12-02 10:15:00","59.177","40.692","55.4"
"2020-12-02 10:30:00","52.699","40.939","63.5"
"2020-12-02 10:45:00","49.464","41.056","62.6"
