"Site Time","Production meter active power Kilowatts"
"2020-09-01 00:00:00","-0.093"
"2020-09-01 00:15:00","-0.092"
"2020-09-01 00:30:00","-0.094"
"2020-09-01 00:45:00","-0.094"
"2020-09-01 01:00:00","-0.094"
"2020-09-01 01:15:00","-0.091"
"2020-09-01 01:30:00","-0.099"
"2020-09-01 01:45:00","-0.099"
"2020-09-01 02:00:00","-0.101"
"2020-09-01 02:15:00","-0.101"
"2020-09-01 02:30:00","-0.098"
"2020-09-01 02:45:00","-0.099"
"2020-09-01 03:00:00","-0.096"
"2020-09-01 03:15:00","-0.104"
"2020-09-01 03:30:00","-0.094"
"2020-09-01 03:45:00","-0.101"
"2020-09-01 04:00:00","-0.099"
"2020-09-01 04:15:00","-0.103"
"2020-09-01 04:30:00","-0.104"
"2020-09-01 04:45:00","-0.102"
"2020-09-01 05:00:00","-0.099"
"2020-09-01 05:15:00","-0.097"
"2020-09-01 05:30:00","-0.096"
"2020-09-01 05:45:00","-0.094"
"2020-09-01 06:00:00","0.054"
"2020-09-01 06:15:00","4.549"
"2020-09-01 06:30:00","20.997"
"2020-09-01 06:45:00","44.613"
"2020-09-01 07:00:00","70.714"
"2020-09-01 07:15:00","111.158"
"2020-09-01 07:30:00","160.515"
"2020-09-01 07:45:00","209.294"
"2020-09-01 08:00:00","190.977"
"2020-09-01 08:15:00","318.58"
"2020-09-01 08:30:00","469.497"
"2020-09-01 08:45:00","379.992"
"2020-09-01 09:00:00","468.468"
"2020-09-01 09:15:00","608.12"
"2020-09-01 09:30:00","672.28"
"2020-09-01 09:45:00","630.86"
"2020-09-01 10:00:00","621.865"
"2020-09-01 10:15:00","831.518"
"2020-09-01 10:30:00","586.795"
"2020-09-01 10:45:00","510.935"
"2020-09-01 11:00:00","485.001"
"2020-09-01 11:15:00","399.835"
"2020-09-01 11:30:00","707.504"
"2020-09-01 11:45:00","587.119"
"2020-09-01 12:00:00","457.792"
"2020-09-01 12:15:00","743.606"
"2020-09-01 12:30:00","698.679"
"2020-09-01 12:45:00","602.109"
"2020-09-01 13:00:00","769.5"
"2020-09-01 13:15:00","815.506"
"2020-09-01 13:30:00","574.21"
"2020-09-01 13:45:00","840.224"
"2020-09-01 14:00:00","569.961"
"2020-09-01 14:15:00","874.175"
"2020-09-01 14:30:00","933.464"
"2020-09-01 14:45:00","605.308"
"2020-09-01 15:00:00","834.09"
"2020-09-01 15:15:00","888.904"
"2020-09-01 15:30:00","667.26"
"2020-09-01 15:45:00","175.089"
"2020-09-01 16:00:00","524.883"
"2020-09-01 16:15:00","590.314"
"2020-09-01 16:30:00","414.389"
"2020-09-01 16:45:00","473.725"
"2020-09-01 17:00:00","336.269"
"2020-09-01 17:15:00","280.12"
"2020-09-01 17:30:00","196.411"
"2020-09-01 17:45:00","122.403"
"2020-09-01 18:00:00","72.633"
"2020-09-01 18:15:00","42.869"
"2020-09-01 18:30:00","23.538"
"2020-09-01 18:45:00","14.378"
"2020-09-01 19:00:00","10.399"
"2020-09-01 19:15:00","1.058"
"2020-09-01 19:30:00","-0.082"
"2020-09-01 19:45:00","-0.089"
"2020-09-01 20:00:00","-0.081"
"2020-09-01 20:15:00","-0.085"
"2020-09-01 20:30:00","-0.084"
"2020-09-01 20:45:00","-0.088"
"2020-09-01 21:00:00","-0.085"
"2020-09-01 21:15:00","-0.084"
"2020-09-01 21:30:00","-0.088"
"2020-09-01 21:45:00","-0.086"
"2020-09-01 22:00:00","-0.084"
"2020-09-01 22:15:00","-0.088"
"2020-09-01 22:30:00","-0.09"
"2020-09-01 22:45:00","-0.09"
"2020-09-01 23:00:00","-0.09"
"2020-09-01 23:15:00","-0.088"
"2020-09-01 23:30:00","-0.089"
"2020-09-01 23:45:00","-0.092"
"2020-09-02 00:00:00","-0.092"
"2020-09-02 00:15:00","-0.092"
"2020-09-02 00:30:00","-0.09"
"2020-09-02 00:45:00","-0.1"
"2020-09-02 01:00:00","-0.098"
"2020-09-02 01:15:00","-0.094"
"2020-09-02 01:30:00","-0.093"
"2020-09-02 01:45:00","-0.092"
"2020-09-02 02:00:00","-0.097"
"2020-09-02 02:15:00","-0.094"
"2020-09-02 02:30:00","-0.093"
"2020-09-02 02:45:00","-0.086"
"2020-09-02 03:00:00","-0.094"
"2020-09-02 03:15:00","-0.095"
"2020-09-02 03:30:00","-0.086"
"2020-09-02 03:45:00","-0.087"
"2020-09-02 04:00:00","-0.094"
"2020-09-02 04:15:00","-0.094"
"2020-09-02 04:30:00","-0.081"
"2020-09-02 04:45:00","-0.092"
"2020-09-02 05:00:00","-0.09"
"2020-09-02 05:15:00","-0.095"
"2020-09-02 05:30:00","-0.093"
"2020-09-02 05:45:00","-0.094"
"2020-09-02 06:00:00","-0.087"
"2020-09-02 06:15:00","-0.09"
"2020-09-02 06:30:00","0.042"
"2020-09-02 06:45:00","2.92"
"2020-09-02 07:00:00","8.005"
"2020-09-02 07:15:00","8.148"
"2020-09-02 07:30:00","12.395"
"2020-09-02 07:45:00","12.858"
"2020-09-02 08:00:00","24.823"
"2020-09-02 08:15:00","35.031"
"2020-09-02 08:30:00","43.044"
"2020-09-02 08:45:00","42.345"
"2020-09-02 09:00:00","60.667"
"2020-09-02 09:15:00","53.397"
"2020-09-02 09:30:00","52.434"
"2020-09-02 09:45:00","65.275"
"2020-09-02 10:00:00","74.255"
"2020-09-02 10:15:00","107.439"
"2020-09-02 10:30:00","131.056"
"2020-09-02 10:45:00","135.408"
"2020-09-02 11:00:00","125.021"
"2020-09-02 11:15:00","122.259"
"2020-09-02 11:30:00","81.518"
"2020-09-02 11:45:00","85.598"
"2020-09-02 12:00:00","65.498"
"2020-09-02 12:15:00","86.42"
"2020-09-02 12:30:00","50.968"
"2020-09-02 12:45:00","62.149"
"2020-09-02 13:00:00","100.364"
"2020-09-02 13:15:00","109.952"
"2020-09-02 13:30:00","110.062"
"2020-09-02 13:45:00","95.763"
"2020-09-02 14:00:00","101.036"
"2020-09-02 14:15:00","169.329"
"2020-09-02 14:30:00","182.996"
"2020-09-02 14:45:00","102.445"
"2020-09-02 15:00:00","132.686"
"2020-09-02 15:15:00","168.338"
"2020-09-02 15:30:00","137.281"
"2020-09-02 15:45:00","151.864"
"2020-09-02 16:00:00","101.806"
"2020-09-02 16:15:00","78.185"
"2020-09-02 16:30:00","98.699"
"2020-09-02 16:45:00","86.351"
"2020-09-02 17:00:00","102.05"
