"Site Time","Production meter active power Kilowatts"
"2020-02-01 00:00:00","-0.114"
"2020-02-01 00:15:00","-0.117"
"2020-02-01 00:30:00","-0.117"
"2020-02-01 00:45:00","-0.114"
"2020-02-01 01:00:00","-0.113"
"2020-02-01 01:15:00","-0.115"
"2020-02-01 01:30:00","-0.116"
"2020-02-01 01:45:00","-0.119"
"2020-02-01 02:00:00","-0.113"
"2020-02-01 02:15:00","-0.111"
"2020-02-01 02:30:00","-0.12"
"2020-02-01 02:45:00","-0.118"
"2020-02-01 03:00:00","-0.104"
"2020-02-01 03:15:00","-0.115"
"2020-02-01 03:30:00","-0.117"
"2020-02-01 03:45:00","-0.115"
"2020-02-01 04:00:00","-0.111"
"2020-02-01 04:15:00","-0.11"
"2020-02-01 04:30:00","-0.112"
"2020-02-01 04:45:00","-0.111"
"2020-02-01 05:00:00","-0.114"
"2020-02-01 05:15:00","-0.11"
"2020-02-01 05:30:00","-0.118"
"2020-02-01 05:45:00","-0.11"
"2020-02-01 06:00:00","-0.11"
"2020-02-01 06:15:00","-0.116"
"2020-02-01 06:30:00","-0.114"
"2020-02-01 06:45:00","-0.106"
"2020-02-01 07:00:00","3.072"
"2020-02-01 07:15:00","17.714"
"2020-02-01 07:30:00","40.493"
"2020-02-01 07:45:00","32.399"
"2020-02-01 08:00:00","37.234"
"2020-02-01 08:15:00","28.305"
"2020-02-01 08:30:00","40.549"
"2020-02-01 08:45:00","46.728"
"2020-02-01 09:00:00","60.241"
"2020-02-01 09:15:00","94.985"
"2020-02-01 09:30:00","121.567"
"2020-02-01 09:45:00","125.039"
"2020-02-01 10:00:00","103.605"
"2020-02-01 10:15:00","87.687"
"2020-02-01 10:30:00","95.295"
"2020-02-01 10:45:00","118.34"
"2020-02-01 11:00:00","92.229"
"2020-02-01 11:15:00","94.259"
"2020-02-01 11:30:00","69.707"
"2020-02-01 11:45:00","64.97"
"2020-02-01 12:00:00","69.961"
"2020-02-01 12:15:00","86.488"
"2020-02-01 12:30:00","104.272"
"2020-02-01 12:45:00","103.491"
"2020-02-01 13:00:00","80.219"
"2020-02-01 13:15:00","85.782"
"2020-02-01 13:30:00","66.267"
"2020-02-01 13:45:00","66.866"
"2020-02-01 14:00:00","60.478"
"2020-02-01 14:15:00","74.887"
"2020-02-01 14:30:00","66.439"
"2020-02-01 14:45:00","45.453"
"2020-02-01 15:00:00","33.22"
"2020-02-01 15:15:00","31.022"
"2020-02-01 15:30:00","35.126"
"2020-02-01 15:45:00","20.724"
"2020-02-01 16:00:00","13.997"
"2020-02-01 16:15:00","11.121"
"2020-02-01 16:30:00","6.541"
"2020-02-01 16:45:00","1.275"
"2020-02-01 17:00:00","-0.111"
"2020-02-01 17:15:00","-0.106"
"2020-02-01 17:30:00","-0.108"
"2020-02-01 17:45:00","-0.108"
"2020-02-01 18:00:00","-0.106"
"2020-02-01 18:15:00","-0.108"
"2020-02-01 18:30:00","-0.11"
"2020-02-01 18:45:00","-0.108"
"2020-02-01 19:00:00","-0.105"
"2020-02-01 19:15:00","-0.112"
"2020-02-01 19:30:00","-0.109"
"2020-02-01 19:45:00","-0.109"
"2020-02-01 20:00:00","-0.104"
"2020-02-01 20:15:00","-0.106"
"2020-02-01 20:30:00","-0.11"
"2020-02-01 20:45:00","-0.117"
"2020-02-01 21:00:00","-0.112"
"2020-02-01 21:15:00","-0.112"
"2020-02-01 21:30:00","-0.111"
"2020-02-01 21:45:00","-0.112"
"2020-02-01 22:00:00","-0.114"
"2020-02-01 22:15:00","-0.113"
"2020-02-01 22:30:00","-0.11"
"2020-02-01 22:45:00","-0.11"
"2020-02-01 23:00:00","-0.113"
"2020-02-01 23:15:00","-0.113"
"2020-02-01 23:30:00","-0.114"
"2020-02-01 23:45:00","-0.117"
"2020-02-02 00:00:00","-0.11"
"2020-02-02 00:15:00","-0.115"
"2020-02-02 00:30:00","-0.111"
"2020-02-02 00:45:00","-0.113"
"2020-02-02 01:00:00","-0.114"
"2020-02-02 01:15:00","-0.113"
"2020-02-02 01:30:00","-0.11"
"2020-02-02 01:45:00","-0.112"
"2020-02-02 02:00:00","-0.109"
"2020-02-02 02:15:00","-0.115"
"2020-02-02 02:30:00","-0.116"
"2020-02-02 02:45:00","-0.11"
"2020-02-02 03:00:00","-0.118"
"2020-02-02 03:15:00","-0.117"
"2020-02-02 03:30:00","-0.118"
"2020-02-02 03:45:00","-0.114"
"2020-02-02 04:00:00","-0.114"
"2020-02-02 04:15:00","-0.117"
"2020-02-02 04:30:00","-0.116"
"2020-02-02 04:45:00","-0.113"
"2020-02-02 05:00:00","-0.114"
"2020-02-02 05:15:00","-0.115"
"2020-02-02 05:30:00","-0.109"
"2020-02-02 05:45:00","-0.116"
"2020-02-02 06:00:00","-0.115"
"2020-02-02 06:15:00","-0.116"
"2020-02-02 06:30:00","-0.111"
"2020-02-02 06:45:00","-0.11"
"2020-02-02 07:00:00","1.678"
"2020-02-02 07:15:00","10.958"
"2020-02-02 07:30:00","37.484"
"2020-02-02 07:45:00","86.644"
"2020-02-02 08:00:00","95.98"
"2020-02-02 08:15:00","150.305"
"2020-02-02 08:30:00","184.686"
"2020-02-02 08:45:00","425.41"
"2020-02-02 09:00:00","547.011"
"2020-02-02 09:15:00","620.625"
"2020-02-02 09:30:00","681.645"
"2020-02-02 09:45:00","730.298"
"2020-02-02 10:00:00","784.596"
"2020-02-02 10:15:00","819.893"
"2020-02-02 10:30:00","854.881"
"2020-02-02 10:45:00","881.56"
"2020-02-02 11:00:00","628.804"
"2020-02-02 11:15:00","495.877"
"2020-02-02 11:30:00","533.356"
"2020-02-02 11:45:00","710.997"
"2020-02-02 12:00:00","804.768"
"2020-02-02 12:15:00","983.578"
"2020-02-02 12:30:00","952.495"
"2020-02-02 12:45:00","700.584"
"2020-02-02 13:00:00","437.094"
"2020-02-02 13:15:00","413.379"
"2020-02-02 13:30:00","628.533"
"2020-02-02 13:45:00","485.352"
"2020-02-02 14:00:00","255.58"
"2020-02-02 14:15:00","243.547"
"2020-02-02 14:30:00","210.844"
"2020-02-02 14:45:00","194.745"
"2020-02-02 15:00:00","137.497"
"2020-02-02 15:15:00","100.459"
"2020-02-02 15:30:00","100.379"
"2020-02-02 15:45:00","72.397"
"2020-02-02 16:00:00","48.068"
"2020-02-02 16:15:00","35.101"
"2020-02-02 16:30:00","27.773"
"2020-02-02 16:45:00","11.569"
"2020-02-02 17:00:00","1.808"
"2020-02-02 17:15:00","-0.114"
"2020-02-02 17:30:00","-0.112"
"2020-02-02 17:45:00","-0.114"
"2020-02-02 18:00:00","-0.112"
"2020-02-02 18:15:00","-0.11"
"2020-02-02 18:30:00","-0.114"
"2020-02-02 18:45:00","-0.106"
"2020-02-02 19:00:00","-0.107"
"2020-02-02 19:15:00","-0.111"
"2020-02-02 19:30:00","-0.114"
"2020-02-02 19:45:00","-0.115"
"2020-02-02 20:00:00","-0.114"
"2020-02-02 20:15:00","-0.117"
"2020-02-02 20:30:00","-0.114"
"2020-02-02 20:45:00","-0.116"
"2020-02-02 21:00:00","-0.113"
"2020-02-02 21:15:00","-0.11"
"2020-02-02 21:30:00","-0.112"
"2020-02-02 21:45:00","-0.118"
"2020-02-02 22:00:00","-0.119"
"2020-02-02 22:15:00","-0.112"
"2020-02-02 22:30:00","-0.11"
"2020-02-02 22:45:00","-0.106"
"2020-02-02 23:00:00","-0.114"
"2020-02-02 23:15:00","-0.118"
"2020-02-02 23:30:00","-0.122"
"2020-02-02 23:45:00","-0.116"
"2020-02-03 00:00:00","-0.115"
"2020-02-03 00:15:00","-0.117"
"2020-02-03 00:30:00","-0.117"
"2020-02-03 00:45:00","-0.114"
"2020-02-03 01:00:00","-0.124"
"2020-02-03 01:15:00","-0.118"
"2020-02-03 01:30:00","-0.118"
"2020-02-03 01:45:00","-0.12"
"2020-02-03 02:00:00","-0.12"
"2020-02-03 02:15:00","-0.123"
"2020-02-03 02:30:00","-0.12"
"2020-02-03 02:45:00","-0.119"
"2020-02-03 03:00:00","-0.118"
"2020-02-03 03:15:00","-0.116"
"2020-02-03 03:30:00","-0.115"
"2020-02-03 03:45:00","-0.115"
"2020-02-03 04:00:00","-0.112"
"2020-02-03 04:15:00","-0.114"
"2020-02-03 04:30:00","-0.116"
"2020-02-03 04:45:00","-0.116"
"2020-02-03 05:00:00","-0.113"
"2020-02-03 05:15:00","-0.115"
"2020-02-03 05:30:00","-0.112"
"2020-02-03 05:45:00","-0.112"
"2020-02-03 06:00:00","-0.112"
"2020-02-03 06:15:00","-0.116"
"2020-02-03 06:30:00","-0.112"
"2020-02-03 06:45:00","-0.108"
"2020-02-03 07:00:00","1.26"
"2020-02-03 07:15:00","15.095"
"2020-02-03 07:30:00","44.355"
"2020-02-03 07:45:00","93.345"
"2020-02-03 08:00:00","53.029"
"2020-02-03 08:15:00","55.17"
"2020-02-03 08:30:00","89.241"
"2020-02-03 08:45:00","156.712"
"2020-02-03 09:00:00","132.702"
"2020-02-03 09:15:00","134.855"
"2020-02-03 09:30:00","151.158"
"2020-02-03 09:45:00","206.461"
"2020-02-03 10:00:00","289.173"
"2020-02-03 10:15:00","222.691"
"2020-02-03 10:30:00","103.032"
"2020-02-03 10:45:00","111.272"
"2020-02-03 11:00:00","119.255"
"2020-02-03 11:15:00","105.588"
"2020-02-03 11:30:00","101.334"
"2020-02-03 11:45:00","118.065"
"2020-02-03 12:00:00","163.936"
"2020-02-03 12:15:00","160.352"
"2020-02-03 12:30:00","288.31"
"2020-02-03 12:45:00","443.621"
"2020-02-03 13:00:00","293.469"
"2020-02-03 13:15:00","910.141"
"2020-02-03 13:30:00","876.966"
"2020-02-03 13:45:00","825.509"
"2020-02-03 14:00:00","779.989"
"2020-02-03 14:15:00","684.714"
"2020-02-03 14:30:00","584.098"
"2020-02-03 14:45:00","487.074"
"2020-02-03 15:00:00","361.599"
"2020-02-03 15:15:00","243.157"
"2020-02-03 15:30:00","160.8"
"2020-02-03 15:45:00","100.015"
"2020-02-03 16:00:00","58.08"
"2020-02-03 16:15:00","31.542"
