"Site Time","Production meter active power Kilowatts"
"2020-06-01 00:00:00","-0.103"
"2020-06-01 00:15:00","-0.102"
"2020-06-01 00:30:00","-0.103"
"2020-06-01 00:45:00","-0.097"
"2020-06-01 01:00:00","-0.1"
"2020-06-01 01:15:00","-0.099"
"2020-06-01 01:30:00","-0.103"
"2020-06-01 01:45:00","-0.103"
"2020-06-01 02:00:00","-0.1"
"2020-06-01 02:15:00","-0.105"
"2020-06-01 02:30:00","-0.103"
"2020-06-01 02:45:00","-0.104"
"2020-06-01 03:00:00","-0.11"
"2020-06-01 03:15:00","-0.106"
"2020-06-01 03:30:00","-0.104"
"2020-06-01 03:45:00","-0.105"
"2020-06-01 04:00:00","-0.107"
"2020-06-01 04:15:00","-0.1"
"2020-06-01 04:30:00","-0.101"
"2020-06-01 04:45:00","-0.108"
"2020-06-01 05:00:00","-0.135"
"2020-06-01 05:15:00","2.563"
"2020-06-01 05:30:00","10.197"
"2020-06-01 05:45:00","18.848"
"2020-06-01 06:00:00","27.712"
"2020-06-01 06:15:00","43.14"
"2020-06-01 06:30:00","71.036"
"2020-06-01 06:45:00","111.202"
"2020-06-01 07:00:00","161.993"
"2020-06-01 07:15:00","224.495"
"2020-06-01 07:30:00","292.747"
"2020-06-01 07:45:00","367.07"
"2020-06-01 08:00:00","441.397"
"2020-06-01 08:15:00","515.471"
"2020-06-01 08:30:00","587.33"
"2020-06-01 08:45:00","652.31"
"2020-06-01 09:00:00","741.305"
"2020-06-01 09:15:00","873.705"
"2020-06-01 09:30:00","309.63"
"2020-06-01 09:45:00","790.359"
"2020-06-01 10:00:00","725.509"
"2020-06-01 10:15:00","888.403"
"2020-06-01 10:30:00","804.049"
"2020-06-01 10:45:00","353.798"
"2020-06-01 11:00:00","683.546"
"2020-06-01 11:15:00","833.706"
"2020-06-01 11:30:00","356.545"
"2020-06-01 11:45:00","703.489"
"2020-06-01 12:00:00","403.306"
"2020-06-01 12:15:00","582.785"
"2020-06-01 12:30:00","511.622"
"2020-06-01 12:45:00","467.627"
"2020-06-01 13:00:00","491.937"
"2020-06-01 13:15:00","811.552"
"2020-06-01 13:30:00","718.514"
"2020-06-01 13:45:00","524.377"
"2020-06-01 14:00:00","771.535"
"2020-06-01 14:15:00","508.654"
"2020-06-01 14:30:00","816.828"
"2020-06-01 14:45:00","536.001"
"2020-06-01 15:00:00","579.285"
"2020-06-01 15:15:00","725.816"
"2020-06-01 15:30:00","435.333"
"2020-06-01 15:45:00","713.41"
"2020-06-01 16:00:00","519.354"
"2020-06-01 16:15:00","450.902"
"2020-06-01 16:30:00","394.993"
"2020-06-01 16:45:00","599.902"
"2020-06-01 17:00:00","170.919"
"2020-06-01 17:15:00","130.479"
"2020-06-01 17:30:00","307.353"
"2020-06-01 17:45:00","74.286"
"2020-06-01 18:00:00","21.862"
"2020-06-01 18:15:00","34.207"
"2020-06-01 18:30:00","56.014"
"2020-06-01 18:45:00","55.816"
"2020-06-01 19:00:00","54.267"
"2020-06-01 19:15:00","42.659"
"2020-06-01 19:30:00","28.51"
"2020-06-01 19:45:00","14.588"
"2020-06-01 20:00:00","12.467"
"2020-06-01 20:15:00","2.471"
"2020-06-01 20:30:00","-0.097"
"2020-06-01 20:45:00","-0.099"
"2020-06-01 21:00:00","-0.098"
"2020-06-01 21:15:00","-0.095"
"2020-06-01 21:30:00","-0.098"
"2020-06-01 21:45:00","-0.098"
"2020-06-01 22:00:00","-0.094"
"2020-06-01 22:15:00","-0.096"
"2020-06-01 22:30:00","-0.102"
"2020-06-01 22:45:00","-0.1"
"2020-06-01 23:00:00","-0.096"
"2020-06-01 23:15:00","-0.096"
"2020-06-01 23:30:00","-0.1"
"2020-06-01 23:45:00","-0.105"
"2020-06-02 00:00:00","-0.099"
"2020-06-02 00:15:00","-0.101"
"2020-06-02 00:30:00","-0.097"
"2020-06-02 00:45:00","-0.102"
"2020-06-02 01:00:00","-0.098"
"2020-06-02 01:15:00","-0.101"
"2020-06-02 01:30:00","-0.097"
"2020-06-02 01:45:00","-0.102"
"2020-06-02 02:00:00","-0.099"
"2020-06-02 02:15:00","-0.102"
"2020-06-02 02:30:00","-0.103"
"2020-06-02 02:45:00","-0.099"
"2020-06-02 03:00:00","-0.101"
"2020-06-02 03:15:00","-0.104"
"2020-06-02 03:30:00","-0.103"
"2020-06-02 03:45:00","-0.1"
"2020-06-02 04:00:00","-0.106"
"2020-06-02 04:15:00","-0.104"
"2020-06-02 04:30:00","-0.099"
"2020-06-02 04:45:00","-0.106"
"2020-06-02 05:00:00","0.851"
"2020-06-02 05:15:00","7.763"
"2020-06-02 05:30:00","13.77"
"2020-06-02 05:45:00","37.063"
"2020-06-02 06:00:00","61.012"
"2020-06-02 06:15:00","86.794"
"2020-06-02 06:30:00","123.115"
"2020-06-02 06:45:00","113.717"
"2020-06-02 07:00:00","144.981"
"2020-06-02 07:15:00","147.425"
"2020-06-02 07:30:00","308.999"
"2020-06-02 07:45:00","303.475"
"2020-06-02 08:00:00","241.912"
"2020-06-02 08:15:00","238.589"
"2020-06-02 08:30:00","122.794"
"2020-06-02 08:45:00","134.202"
"2020-06-02 09:00:00","248.767"
"2020-06-02 09:15:00","316.195"
"2020-06-02 09:30:00","389.167"
"2020-06-02 09:45:00","525.769"
"2020-06-02 10:00:00","551.332"
"2020-06-02 10:15:00","448.673"
"2020-06-02 10:30:00","411.061"
"2020-06-02 10:45:00","389.984"
"2020-06-02 11:00:00","263.402"
"2020-06-02 11:15:00","325.045"
"2020-06-02 11:30:00","280.315"
"2020-06-02 11:45:00","215.346"
"2020-06-02 12:00:00","151.647"
"2020-06-02 12:15:00","163.969"
"2020-06-02 12:30:00","211.893"
"2020-06-02 12:45:00","466.643"
"2020-06-02 13:00:00","930.216"
"2020-06-02 13:15:00","539.158"
"2020-06-02 13:30:00","604.825"
"2020-06-02 13:45:00","909.127"
"2020-06-02 14:00:00","532.169"
"2020-06-02 14:15:00","436.339"
"2020-06-02 14:30:00","346.066"
"2020-06-02 14:45:00","394.817"
"2020-06-02 15:00:00","398.825"
"2020-06-02 15:15:00","456.307"
"2020-06-02 15:30:00","605.004"
"2020-06-02 15:45:00","610.477"
"2020-06-02 16:00:00","403.547"
"2020-06-02 16:15:00","583.517"
"2020-06-02 16:30:00","620.129"
"2020-06-02 16:45:00","561.396"
"2020-06-02 17:00:00","420.125"
"2020-06-02 17:15:00","354.094"
"2020-06-02 17:30:00","342.224"
"2020-06-02 17:45:00","232.296"
"2020-06-02 18:00:00","153.818"
"2020-06-02 18:15:00","113.148"
"2020-06-02 18:30:00","124.891"
"2020-06-02 18:45:00","66.13"
"2020-06-02 19:00:00","46.8"
"2020-06-02 19:15:00","13.366"
"2020-06-02 19:30:00","8.31"
"2020-06-02 19:45:00","1.208"
"2020-06-02 20:00:00","-0.083"
"2020-06-02 20:15:00","-0.086"
"2020-06-02 20:30:00","-0.087"
"2020-06-02 20:45:00","-0.083"
"2020-06-02 21:00:00","-0.088"
"2020-06-02 21:15:00","-0.088"
"2020-06-02 21:30:00","-0.082"
"2020-06-02 21:45:00","-0.091"
"2020-06-02 22:00:00","-0.09"
"2020-06-02 22:15:00","-0.088"
"2020-06-02 22:30:00","-0.086"
"2020-06-02 22:45:00","-0.09"
"2020-06-02 23:00:00","-0.09"
"2020-06-02 23:15:00","-0.089"
"2020-06-02 23:30:00","-0.09"
"2020-06-02 23:45:00","-0.09"
"2020-06-03 00:00:00","-0.089"
"2020-06-03 00:15:00","-0.092"
"2020-06-03 00:30:00","-0.089"
"2020-06-03 00:45:00","-0.095"
"2020-06-03 01:00:00","-0.088"
"2020-06-03 01:15:00","-0.091"
"2020-06-03 01:30:00","-0.095"
"2020-06-03 01:45:00","-0.092"
"2020-06-03 02:00:00","-0.092"
"2020-06-03 02:15:00","-0.088"
"2020-06-03 02:30:00","-0.089"
"2020-06-03 02:45:00","-0.093"
"2020-06-03 03:00:00","-0.092"
"2020-06-03 03:15:00","-0.095"
"2020-06-03 03:30:00","-0.097"
"2020-06-03 03:45:00","-0.092"
"2020-06-03 04:00:00","-0.091"
"2020-06-03 04:15:00","-0.096"
"2020-06-03 04:30:00","-0.09"
"2020-06-03 04:45:00","-0.094"
"2020-06-03 05:00:00","-0.096"
"2020-06-03 05:15:00","0.95"
"2020-06-03 05:30:00","6.919"
"2020-06-03 05:45:00","15.129"
"2020-06-03 06:00:00","13.325"
"2020-06-03 06:15:00","31.614"
"2020-06-03 06:30:00","66.25"
"2020-06-03 06:45:00","100.247"
"2020-06-03 07:00:00","114.409"
"2020-06-03 07:15:00","159.403"
"2020-06-03 07:30:00","274.56"
"2020-06-03 07:45:00","378.029"
"2020-06-03 08:00:00","396.624"
"2020-06-03 08:15:00","341.823"
"2020-06-03 08:30:00","395.737"
"2020-06-03 08:45:00","200.195"
"2020-06-03 09:00:00","442.871"
"2020-06-03 09:15:00","502.72"
"2020-06-03 09:30:00","355.939"
"2020-06-03 09:45:00","512.281"
"2020-06-03 10:00:00","659.136"
"2020-06-03 10:15:00","594.267"
"2020-06-03 10:30:00","690.744"
"2020-06-03 10:45:00","894.589"
"2020-06-03 11:00:00","912.453"
"2020-06-03 11:15:00","633.975"
"2020-06-03 11:30:00","392.494"
"2020-06-03 11:45:00","366.649"
"2020-06-03 12:00:00","337.611"
"2020-06-03 12:15:00","254.999"
"2020-06-03 12:30:00","224.394"
"2020-06-03 12:45:00","151.682"
"2020-06-03 13:00:00","146.721"
"2020-06-03 13:15:00","142.727"
"2020-06-03 13:30:00","226.193"
"2020-06-03 13:45:00","229.887"
"2020-06-03 14:00:00","236.613"
"2020-06-03 14:15:00","195.388"
"2020-06-03 14:30:00","206.829"
"2020-06-03 14:45:00","610.31"
"2020-06-03 15:00:00","657.151"
"2020-06-03 15:15:00","739.343"
"2020-06-03 15:30:00","808.941"
"2020-06-03 15:45:00","359.63"
"2020-06-03 16:00:00","573.109"
"2020-06-03 16:15:00","271.584"
"2020-06-03 16:30:00","603.153"
"2020-06-03 16:45:00","513.618"
"2020-06-03 17:00:00","333.619"
"2020-06-03 17:15:00","341.718"
"2020-06-03 17:30:00","208.102"
"2020-06-03 17:45:00","264.992"
"2020-06-03 18:00:00","214.94"
"2020-06-03 18:15:00","141.335"
"2020-06-03 18:30:00","116.772"
"2020-06-03 18:45:00","57.105"
"2020-06-03 19:00:00","28.248"
"2020-06-03 19:15:00","35.213"
"2020-06-03 19:30:00","40.005"
"2020-06-03 19:45:00","23.947"
"2020-06-03 20:00:00","4.41"
"2020-06-03 20:15:00","0.082"
"2020-06-03 20:30:00","-0.086"
"2020-06-03 20:45:00","-0.08"
"2020-06-03 21:00:00","-0.084"
"2020-06-03 21:15:00","-0.078"
"2020-06-03 21:30:00","-0.082"
"2020-06-03 21:45:00","-0.082"
"2020-06-03 22:00:00","-0.082"
"2020-06-03 22:15:00","-0.082"
"2020-06-03 22:30:00","-0.078"
"2020-06-03 22:45:00","-0.086"
"2020-06-03 23:00:00","-0.086"
"2020-06-03 23:15:00","-0.085"
"2020-06-03 23:30:00","-0.083"
"2020-06-03 23:45:00","-0.086"
"2020-06-04 00:00:00","-0.081"
"2020-06-04 00:15:00","-0.082"
"2020-06-04 00:30:00","-0.088"
"2020-06-04 00:45:00","-0.085"
"2020-06-04 01:00:00","-0.08"
"2020-06-04 01:15:00","-0.087"
"2020-06-04 01:30:00","-0.086"
"2020-06-04 01:45:00","-0.091"
"2020-06-04 02:00:00","-0.089"
"2020-06-04 02:15:00","-0.089"
"2020-06-04 02:30:00","-0.086"
"2020-06-04 02:45:00","-0.087"
"2020-06-04 03:00:00","-0.087"
"2020-06-04 03:15:00","-0.09"
"2020-06-04 03:30:00","-0.092"
"2020-06-04 03:45:00","-0.091"
"2020-06-04 04:00:00","-0.091"
"2020-06-04 04:15:00","-0.095"
"2020-06-04 04:30:00","-0.093"
"2020-06-04 04:45:00","-0.089"
"2020-06-04 05:00:00","-0.059"
"2020-06-04 05:15:00","2.7"
"2020-06-04 05:30:00","12.733"
"2020-06-04 05:45:00","28.249"
"2020-06-04 06:00:00","49.152"
"2020-06-04 06:15:00","56.467"
"2020-06-04 06:30:00","74.54"
"2020-06-04 06:45:00","116.838"
"2020-06-04 07:00:00","135.547"
"2020-06-04 07:15:00","196.602"
"2020-06-04 07:30:00","251.843"
"2020-06-04 07:45:00","338.281"
"2020-06-04 08:00:00","402.669"
"2020-06-04 08:15:00","470.266"
"2020-06-04 08:30:00","535.493"
"2020-06-04 08:45:00","599.5"
"2020-06-04 09:00:00","655.858"
"2020-06-04 09:15:00","703.563"
"2020-06-04 09:30:00","759.639"
"2020-06-04 09:45:00","807.197"
"2020-06-04 10:00:00","845.074"
"2020-06-04 10:15:00","877.036"
"2020-06-04 10:30:00","908.986"
"2020-06-04 10:45:00","942.599"
"2020-06-04 11:00:00","956.51"
"2020-06-04 11:15:00","854.875"
"2020-06-04 11:30:00","998.804"
"2020-06-04 11:45:00","996.582"
"2020-06-04 12:00:00","1,002.965"
"2020-06-04 12:15:00","1,001.229"
"2020-06-04 12:30:00","1,006.288"
"2020-06-04 12:45:00","1,005.492"
"2020-06-04 13:00:00","1,005.734"
"2020-06-04 13:15:00","1,005.305"
"2020-06-04 13:30:00","1,004.136"
"2020-06-04 13:45:00","1,003.232"
"2020-06-04 14:00:00","992.601"
"2020-06-04 14:15:00","970.559"
"2020-06-04 14:30:00","958.06"
"2020-06-04 14:45:00","962.805"
"2020-06-04 15:00:00","865.4"
"2020-06-04 15:15:00","881.881"
"2020-06-04 15:30:00","743.082"
"2020-06-04 15:45:00","707.023"
"2020-06-04 16:00:00","442.765"
"2020-06-04 16:15:00","672.053"
"2020-06-04 16:30:00","469.951"
"2020-06-04 16:45:00","535.78"
"2020-06-04 17:00:00","199.143"
"2020-06-04 17:15:00","234.921"
"2020-06-04 17:30:00","205.889"
"2020-06-04 17:45:00","198.687"
"2020-06-04 18:00:00","151.158"
"2020-06-04 18:15:00","148.668"
"2020-06-04 18:30:00","102.862"
"2020-06-04 18:45:00","73.665"
"2020-06-04 19:00:00","52.51"
"2020-06-04 19:15:00","30.994"
"2020-06-04 19:30:00","35.237"
"2020-06-04 19:45:00","17.523"
"2020-06-04 20:00:00","6.912"
"2020-06-04 20:15:00","0.4"
"2020-06-04 20:30:00","-0.081"
"2020-06-04 20:45:00","-0.073"
"2020-06-04 21:00:00","-0.074"
"2020-06-04 21:15:00","-0.078"
"2020-06-04 21:30:00","-0.079"
"2020-06-04 21:45:00","-0.08"
"2020-06-04 22:00:00","-0.077"
"2020-06-04 22:15:00","-0.079"
"2020-06-04 22:30:00","-0.083"
"2020-06-04 22:45:00","-0.083"
"2020-06-04 23:00:00","-0.08"
"2020-06-04 23:15:00","-0.077"
"2020-06-04 23:30:00","-0.083"
"2020-06-04 23:45:00","-0.084"
"2020-06-05 00:00:00","-0.078"
"2020-06-05 00:15:00","-0.085"
"2020-06-05 00:30:00","-0.082"
"2020-06-05 00:45:00","-0.08"
"2020-06-05 01:00:00","-0.083"
"2020-06-05 01:15:00","-0.081"
"2020-06-05 01:30:00","-0.083"
"2020-06-05 01:45:00","-0.08"
"2020-06-05 02:00:00","-0.087"
"2020-06-05 02:15:00","-0.091"
"2020-06-05 02:30:00","-0.086"
"2020-06-05 02:45:00","-0.09"
"2020-06-05 03:00:00","-0.087"
"2020-06-05 03:15:00","-0.083"
"2020-06-05 03:30:00","-0.088"
"2020-06-05 03:45:00","-0.086"
"2020-06-05 04:00:00","-0.088"
"2020-06-05 04:15:00","-0.091"
"2020-06-05 04:30:00","-0.09"
"2020-06-05 04:45:00","-0.087"
"2020-06-05 05:00:00","-0.089"
"2020-06-05 05:15:00","0.003"
"2020-06-05 05:30:00","4.443"
"2020-06-05 05:45:00","12.78"
"2020-06-05 06:00:00","22.294"
"2020-06-05 06:15:00","34.16"
"2020-06-05 06:30:00","65.345"
"2020-06-05 06:45:00","75.158"
"2020-06-05 07:00:00","84.745"
"2020-06-05 07:15:00","120.464"
"2020-06-05 07:30:00","113.736"
"2020-06-05 07:45:00","124.419"
"2020-06-05 08:00:00","106.857"
"2020-06-05 08:15:00","125.946"
"2020-06-05 08:30:00","127.968"
"2020-06-05 08:45:00","104.936"
"2020-06-05 09:00:00","126.701"
"2020-06-05 09:15:00","165.599"
"2020-06-05 09:30:00","261.659"
"2020-06-05 09:45:00","212.805"
"2020-06-05 10:00:00","158.646"
"2020-06-05 10:15:00","189.547"
"2020-06-05 10:30:00","215.323"
"2020-06-05 10:45:00","275.196"
"2020-06-05 11:00:00","238.957"
"2020-06-05 11:15:00","295.831"
"2020-06-05 11:30:00","268.519"
"2020-06-05 11:45:00","309.151"
"2020-06-05 12:00:00","246.359"
"2020-06-05 12:15:00","197.388"
"2020-06-05 12:30:00","246.85"
"2020-06-05 12:45:00","202.72"
"2020-06-05 13:00:00","189.866"
"2020-06-05 13:15:00","332.68"
"2020-06-05 13:30:00","655.422"
"2020-06-05 13:45:00","653.21"
"2020-06-05 14:00:00","688.758"
"2020-06-05 14:15:00","672.099"
"2020-06-05 14:30:00","494.901"
"2020-06-05 14:45:00","351.862"
"2020-06-05 15:00:00","396.575"
"2020-06-05 15:15:00","526.405"
"2020-06-05 15:30:00","537.05"
"2020-06-05 15:45:00","427.139"
"2020-06-05 16:00:00","449.816"
"2020-06-05 16:15:00","572.743"
"2020-06-05 16:30:00","722.805"
"2020-06-05 16:45:00","670.581"
"2020-06-05 17:00:00","477.326"
"2020-06-05 17:15:00","421.844"
"2020-06-05 17:30:00","364.137"
"2020-06-05 17:45:00","329.849"
"2020-06-05 18:00:00","320.181"
"2020-06-05 18:15:00","182.985"
"2020-06-05 18:30:00","119.16"
"2020-06-05 18:45:00","54.654"
"2020-06-05 19:00:00","48.799"
"2020-06-05 19:15:00","43.876"
"2020-06-05 19:30:00","27.569"
"2020-06-05 19:45:00","18.756"
"2020-06-05 20:00:00","7.931"
"2020-06-05 20:15:00","2.187"
"2020-06-05 20:30:00","-0.083"
"2020-06-05 20:45:00","-0.081"
"2020-06-05 21:00:00","-0.077"
"2020-06-05 21:15:00","-0.078"
"2020-06-05 21:30:00","-0.081"
"2020-06-05 21:45:00","-0.087"
"2020-06-05 22:00:00","-0.079"
"2020-06-05 22:15:00","-0.083"
"2020-06-05 22:30:00","-0.082"
"2020-06-05 22:45:00","-0.081"
"2020-06-05 23:00:00","-0.084"
"2020-06-05 23:15:00","-0.083"
"2020-06-05 23:30:00","-0.091"
"2020-06-05 23:45:00","-0.085"
"2020-06-06 00:00:00","-0.087"
"2020-06-06 00:15:00","-0.09"
"2020-06-06 00:30:00","-0.081"
"2020-06-06 00:45:00","-0.085"
"2020-06-06 01:00:00","-0.084"
"2020-06-06 01:15:00","-0.079"
"2020-06-06 01:30:00","-0.087"
"2020-06-06 01:45:00","-0.082"
"2020-06-06 02:00:00","-0.08"
"2020-06-06 02:15:00","-0.086"
"2020-06-06 02:30:00","-0.085"
"2020-06-06 02:45:00","-0.081"
"2020-06-06 03:00:00","-0.082"
"2020-06-06 03:15:00","-0.085"
"2020-06-06 03:30:00","-0.088"
"2020-06-06 03:45:00","-0.083"
"2020-06-06 04:00:00","-0.081"
"2020-06-06 04:15:00","-0.087"
"2020-06-06 04:30:00","-0.079"
