"Site Time","Production meter active power Kilowatts"
"2020-08-01 00:00:00","-0.073"
"2020-08-01 00:15:00","-0.076"
"2020-08-01 00:30:00","-0.072"
"2020-08-01 00:45:00","-0.083"
"2020-08-01 01:00:00","-0.082"
"2020-08-01 01:15:00","-0.078"
"2020-08-01 01:30:00","-0.077"
"2020-08-01 01:45:00","-0.083"
"2020-08-01 02:00:00","-0.079"
"2020-08-01 02:15:00","-0.08"
"2020-08-01 02:30:00","-0.084"
"2020-08-01 02:45:00","-0.085"
"2020-08-01 03:00:00","-0.083"
"2020-08-01 03:15:00","-0.084"
"2020-08-01 03:30:00","-0.083"
"2020-08-01 03:45:00","-0.082"
"2020-08-01 04:00:00","-0.083"
"2020-08-01 04:15:00","-0.081"
"2020-08-01 04:30:00","-0.084"
"2020-08-01 04:45:00","-0.092"
"2020-08-01 05:00:00","-0.083"
"2020-08-01 05:15:00","-0.087"
"2020-08-01 05:30:00","0.003"
"2020-08-01 05:45:00","3.781"
"2020-08-01 06:00:00","11.821"
"2020-08-01 06:15:00","20.987"
"2020-08-01 06:30:00","37.026"
"2020-08-01 06:45:00","58.448"
"2020-08-01 07:00:00","88.56"
"2020-08-01 07:15:00","140.719"
"2020-08-01 07:30:00","196.341"
"2020-08-01 07:45:00","270.507"
"2020-08-01 08:00:00","337.884"
"2020-08-01 08:15:00","407.15"
"2020-08-01 08:30:00","483.442"
"2020-08-01 08:45:00","550.003"
"2020-08-01 09:00:00","608.291"
"2020-08-01 09:15:00","663.747"
"2020-08-01 09:30:00","714.34"
"2020-08-01 09:45:00","764.68"
"2020-08-01 10:00:00","812.178"
"2020-08-01 10:15:00","850.974"
"2020-08-01 10:30:00","889.138"
"2020-08-01 10:45:00","903.404"
"2020-08-01 11:00:00","560.01"
"2020-08-01 11:15:00","767.507"
"2020-08-01 11:30:00","842.51"
"2020-08-01 11:45:00","866.921"
"2020-08-01 12:00:00","833.443"
"2020-08-01 12:15:00","784.932"
"2020-08-01 12:30:00","699.816"
"2020-08-01 12:45:00","732.396"
"2020-08-01 13:00:00","722.777"
"2020-08-01 13:15:00","795.111"
"2020-08-01 13:30:00","781.705"
"2020-08-01 13:45:00","707.51"
"2020-08-01 14:00:00","588.232"
"2020-08-01 14:15:00","680.549"
"2020-08-01 14:30:00","682.452"
"2020-08-01 14:45:00","508.913"
"2020-08-01 15:00:00","598.185"
"2020-08-01 15:15:00","249.315"
"2020-08-01 15:30:00","620.366"
"2020-08-01 15:45:00","705.448"
"2020-08-01 16:00:00","657.03"
"2020-08-01 16:15:00","184.211"
"2020-08-01 16:30:00","161.089"
"2020-08-01 16:45:00","148.358"
"2020-08-01 17:00:00","160.419"
"2020-08-01 17:15:00","214.706"
"2020-08-01 17:30:00","160.295"
"2020-08-01 17:45:00","120.676"
"2020-08-01 18:00:00","88.113"
"2020-08-01 18:15:00","122.909"
"2020-08-01 18:30:00","107.318"
"2020-08-01 18:45:00","90.705"
"2020-08-01 19:00:00","53.959"
"2020-08-01 19:15:00","42.69"
"2020-08-01 19:30:00","21.265"
"2020-08-01 19:45:00","7.153"
"2020-08-01 20:00:00","0.248"
"2020-08-01 20:15:00","-0.078"
"2020-08-01 20:30:00","-0.069"
"2020-08-01 20:45:00","-0.064"
"2020-08-01 21:00:00","-0.07"
"2020-08-01 21:15:00","-0.071"
"2020-08-01 21:30:00","-0.07"
"2020-08-01 21:45:00","-0.072"
"2020-08-01 22:00:00","-0.07"
"2020-08-01 22:15:00","-0.073"
"2020-08-01 22:30:00","-0.071"
"2020-08-01 22:45:00","-0.071"
"2020-08-01 23:00:00","-0.075"
"2020-08-01 23:15:00","-0.074"
"2020-08-01 23:30:00","-0.072"
"2020-08-01 23:45:00","-0.075"
"2020-08-02 00:00:00","-0.075"
"2020-08-02 00:15:00","-0.074"
"2020-08-02 00:30:00","-0.074"
"2020-08-02 00:45:00","-0.078"
"2020-08-02 01:00:00","-0.076"
"2020-08-02 01:15:00","-0.073"
"2020-08-02 01:30:00","-0.071"
"2020-08-02 01:45:00","-0.077"
"2020-08-02 02:00:00","-0.075"
"2020-08-02 02:15:00","-0.075"
"2020-08-02 02:30:00","-0.077"
"2020-08-02 02:45:00","-0.077"
"2020-08-02 03:00:00","-0.076"
"2020-08-02 03:15:00","-0.076"
"2020-08-02 03:30:00","-0.078"
"2020-08-02 03:45:00","-0.08"
"2020-08-02 04:00:00","-0.075"
"2020-08-02 04:15:00","-0.083"
"2020-08-02 04:30:00","-0.073"
"2020-08-02 04:45:00","-0.078"
"2020-08-02 05:00:00","-0.083"
"2020-08-02 05:15:00","-0.081"
"2020-08-02 05:30:00","-0.077"
"2020-08-02 05:45:00","0.447"
"2020-08-02 06:00:00","4.816"
"2020-08-02 06:15:00","10.861"
"2020-08-02 06:30:00","26.396"
"2020-08-02 06:45:00","42.699"
"2020-08-02 07:00:00","109.36"
"2020-08-02 07:15:00","105.434"
"2020-08-02 07:30:00","122.697"
