"Site Time","Production meter active power Kilowatts"
"2020-03-01 00:00:00","-0.127"
"2020-03-01 00:15:00","-0.123"
"2020-03-01 00:30:00","-0.131"
"2020-03-01 00:45:00","-0.128"
"2020-03-01 01:00:00","-0.125"
"2020-03-01 01:15:00","-0.128"
"2020-03-01 01:30:00","-0.124"
"2020-03-01 01:45:00","-0.128"
"2020-03-01 02:00:00","-0.129"
"2020-03-01 02:15:00","-0.125"
"2020-03-01 02:30:00","-0.131"
"2020-03-01 02:45:00","-0.124"
"2020-03-01 03:00:00","-0.127"
"2020-03-01 03:15:00","-0.126"
"2020-03-01 03:30:00","-0.131"
"2020-03-01 03:45:00","-0.13"
"2020-03-01 04:00:00","-0.126"
"2020-03-01 04:15:00","-0.125"
"2020-03-01 04:30:00","-0.123"
"2020-03-01 04:45:00","-0.128"
"2020-03-01 05:00:00","-0.123"
"2020-03-01 05:15:00","-0.125"
"2020-03-01 05:30:00","-0.123"
"2020-03-01 05:45:00","-0.129"
"2020-03-01 06:00:00","-0.129"
"2020-03-01 06:15:00","1.537"
"2020-03-01 06:30:00","13.467"
"2020-03-01 06:45:00","57.222"
"2020-03-01 07:00:00","161.968"
"2020-03-01 07:15:00","218.231"
"2020-03-01 07:30:00","178.177"
"2020-03-01 07:45:00","118.411"
"2020-03-01 08:00:00","478.06"
"2020-03-01 08:15:00","549.924"
"2020-03-01 08:30:00","444.035"
"2020-03-01 08:45:00","395.343"
"2020-03-01 09:00:00","345.293"
"2020-03-01 09:15:00","697.05"
"2020-03-01 09:30:00","871.589"
"2020-03-01 09:45:00","827.742"
"2020-03-01 10:00:00","940.12"
"2020-03-01 10:15:00","969.437"
"2020-03-01 10:30:00","962.862"
"2020-03-01 10:45:00","980.429"
"2020-03-01 11:00:00","988.467"
"2020-03-01 11:15:00","967.727"
"2020-03-01 11:30:00","986.711"
"2020-03-01 11:45:00","965.492"
"2020-03-01 12:00:00","977.197"
"2020-03-01 12:15:00","984.446"
"2020-03-01 12:30:00","987.006"
"2020-03-01 12:45:00","970.453"
"2020-03-01 13:00:00","990.106"
"2020-03-01 13:15:00","999.554"
"2020-03-01 13:30:00","1,000.432"
"2020-03-01 13:45:00","994.293"
"2020-03-01 14:00:00","960.95"
"2020-03-01 14:15:00","905.193"
"2020-03-01 14:30:00","835.157"
"2020-03-01 14:45:00","765.406"
"2020-03-01 15:00:00","689.442"
"2020-03-01 15:15:00","599.455"
"2020-03-01 15:30:00","495.256"
"2020-03-01 15:45:00","386.98"
"2020-03-01 16:00:00","266.291"
"2020-03-01 16:15:00","157.679"
"2020-03-01 16:30:00","78.693"
"2020-03-01 16:45:00","34.849"
"2020-03-01 17:00:00","23.012"
"2020-03-01 17:15:00","14.197"
"2020-03-01 17:30:00","5.45"
"2020-03-01 17:45:00","0.148"
"2020-03-01 18:00:00","-0.112"
"2020-03-01 18:15:00","-0.112"
"2020-03-01 18:30:00","-0.112"
"2020-03-01 18:45:00","-0.114"
"2020-03-01 19:00:00","-0.114"
"2020-03-01 19:15:00","-0.113"
"2020-03-01 19:30:00","-0.116"
"2020-03-01 19:45:00","-0.119"
"2020-03-01 20:00:00","-0.118"
"2020-03-01 20:15:00","-0.118"
"2020-03-01 20:30:00","-0.122"
"2020-03-01 20:45:00","-0.121"
"2020-03-01 21:00:00","-0.123"
"2020-03-01 21:15:00","-0.119"
"2020-03-01 21:30:00","-0.118"
"2020-03-01 21:45:00","-0.116"
"2020-03-01 22:00:00","-0.116"
"2020-03-01 22:15:00","-0.117"
"2020-03-01 22:30:00","-0.123"
"2020-03-01 22:45:00","-0.12"
"2020-03-01 23:00:00","-0.118"
"2020-03-01 23:15:00","-0.121"
"2020-03-01 23:30:00","-0.111"
"2020-03-01 23:45:00","-0.12"
"2020-03-02 00:00:00","-0.116"
"2020-03-02 00:15:00","-0.112"
"2020-03-02 00:30:00","-0.111"
"2020-03-02 00:45:00","-0.114"
"2020-03-02 01:00:00","-0.12"
"2020-03-02 01:15:00","-0.123"
"2020-03-02 01:30:00","-0.122"
"2020-03-02 01:45:00","-0.117"
"2020-03-02 02:00:00","-0.114"
"2020-03-02 02:15:00","-0.118"
"2020-03-02 02:30:00","-0.112"
"2020-03-02 02:45:00","-0.115"
"2020-03-02 03:00:00","-0.114"
"2020-03-02 03:15:00","-0.12"
"2020-03-02 03:30:00","-0.114"
"2020-03-02 03:45:00","-0.114"
"2020-03-02 04:00:00","-0.118"
"2020-03-02 04:15:00","-0.116"
"2020-03-02 04:30:00","-0.115"
"2020-03-02 04:45:00","-0.119"
"2020-03-02 05:00:00","-0.118"
"2020-03-02 05:15:00","-0.121"
"2020-03-02 05:30:00","-0.12"
"2020-03-02 05:45:00","-0.118"
"2020-03-02 06:00:00","-0.117"
"2020-03-02 06:15:00","0.353"
"2020-03-02 06:30:00","8.269"
"2020-03-02 06:45:00","24.236"
"2020-03-02 07:00:00","94.61"
"2020-03-02 07:15:00","174.158"
"2020-03-02 07:30:00","261.923"
"2020-03-02 07:45:00","365.652"
"2020-03-02 08:00:00","488.928"
"2020-03-02 08:15:00","498.944"
"2020-03-02 08:30:00","472.862"
"2020-03-02 08:45:00","191.989"
"2020-03-02 09:00:00","141.847"
"2020-03-02 09:15:00","227.033"
"2020-03-02 09:30:00","418.929"
"2020-03-02 09:45:00","408.448"
"2020-03-02 10:00:00","601.34"
"2020-03-02 10:15:00","454.401"
"2020-03-02 10:30:00","789.374"
"2020-03-02 10:45:00","834.445"
"2020-03-02 11:00:00","922.246"
"2020-03-02 11:15:00","886.629"
"2020-03-02 11:30:00","825.035"
"2020-03-02 11:45:00","1,002.263"
"2020-03-02 12:00:00","1,003.551"
"2020-03-02 12:15:00","1,004.547"
"2020-03-02 12:30:00","1,003.377"
"2020-03-02 12:45:00","998.109"
"2020-03-02 13:00:00","989.275"
"2020-03-02 13:15:00","955.121"
"2020-03-02 13:30:00","932.165"
"2020-03-02 13:45:00","901.252"
"2020-03-02 14:00:00","862.112"
"2020-03-02 14:15:00","815.332"
"2020-03-02 14:30:00","748.771"
"2020-03-02 14:45:00","682.297"
"2020-03-02 15:00:00","613.213"
"2020-03-02 15:15:00","533.059"
"2020-03-02 15:30:00","447.39"
"2020-03-02 15:45:00","345.781"
"2020-03-02 16:00:00","194.082"
"2020-03-02 16:15:00","132.453"
"2020-03-02 16:30:00","94.936"
"2020-03-02 16:45:00","48.308"
"2020-03-02 17:00:00","35.691"
"2020-03-02 17:15:00","12.48"
"2020-03-02 17:30:00","1.66"
"2020-03-02 17:45:00","-0.1"
"2020-03-02 18:00:00","-0.1"
"2020-03-02 18:15:00","-0.099"
"2020-03-02 18:30:00","-0.1"
"2020-03-02 18:45:00","-0.103"
"2020-03-02 19:00:00","-0.107"
"2020-03-02 19:15:00","-0.1"
"2020-03-02 19:30:00","-0.106"
"2020-03-02 19:45:00","-0.104"
"2020-03-02 20:00:00","-0.105"
"2020-03-02 20:15:00","-0.104"
"2020-03-02 20:30:00","-0.101"
"2020-03-02 20:45:00","-0.104"
"2020-03-02 21:00:00","-0.101"
"2020-03-02 21:15:00","-0.101"
"2020-03-02 21:30:00","-0.106"
"2020-03-02 21:45:00","-0.105"
"2020-03-02 22:00:00","-0.103"
"2020-03-02 22:15:00","-0.104"
