"Site Time","POA Watts/meter²","GHI Watts/meter²"
"2020-02-01 00:00:00","0","-0.589"
"2020-02-01 00:15:00","0","-0.729"
"2020-02-01 00:30:00","0","-0.545"
"2020-02-01 00:45:00","0","-0.375"
"2020-02-01 01:00:00","0","-0.416"
"2020-02-01 01:15:00","0","-0.474"
"2020-02-01 01:30:00","0","-0.482"
"2020-02-01 01:45:00","0","-0.289"
"2020-02-01 02:00:00","0","-0.23"
"2020-02-01 02:15:00","0","-0.284"
"2020-02-01 02:30:00","0","-0.466"
"2020-02-01 02:45:00","0","-0.363"
"2020-02-01 03:00:00","0","-0.271"
"2020-02-01 03:15:00","0","-0.265"
"2020-02-01 03:30:00","0","-0.161"
"2020-02-01 03:45:00","0","-0.153"
"2020-02-01 04:00:00","0","-0.189"
"2020-02-01 04:15:00","0","-0.179"
"2020-02-01 04:30:00","0","-0.159"
"2020-02-01 04:45:00","0","-0.185"
"2020-02-01 05:00:00","0","-0.195"
"2020-02-01 05:15:00","0","-0.201"
"2020-02-01 05:30:00","0","-0.271"
"2020-02-01 05:45:00","0","-0.228"
"2020-02-01 06:00:00","0","-0.346"
"2020-02-01 06:15:00","0","-0.341"
"2020-02-01 06:30:00","0","-0.314"
"2020-02-01 06:45:00","0.193","0.261"
"2020-02-01 07:00:00","4.984","5.382"
"2020-02-01 07:15:00","16.655","18.399"
"2020-02-01 07:30:00","31.11","36.077"
"2020-02-01 07:45:00","26.932","29.878"
"2020-02-01 08:00:00","31.204","34.048"
"2020-02-01 08:15:00","24.812","27.07"
"2020-02-01 08:30:00","34.253","37.172"
"2020-02-01 08:45:00","38.848","42.526"
"2020-02-01 09:00:00","48.367","52.729"
"2020-02-01 09:15:00","71.816","79.249"
"2020-02-01 09:30:00","91.218","100.793"
"2020-02-01 09:45:00","94.067","104.291"
"2020-02-01 10:00:00","77.508","86.253"
"2020-02-01 10:15:00","68.075","75.643"
"2020-02-01 10:30:00","73.126","82.031"
"2020-02-01 10:45:00","89.588","101.343"
"2020-02-01 11:00:00","71.533","80.402"
"2020-02-01 11:15:00","70.433","79.206"
"2020-02-01 11:30:00","54.684","60.053"
"2020-02-01 11:45:00","51.369","56.343"
"2020-02-01 12:00:00","54.312","59.405"
"2020-02-01 12:15:00","65.485","72.811"
"2020-02-01 12:30:00","77.106","86.726"
"2020-02-01 12:45:00","76.278","86.325"
"2020-02-01 13:00:00","62.093","68.651"
"2020-02-01 13:15:00","64.437","72.617"
"2020-02-01 13:30:00","52.69","58.171"
"2020-02-01 13:45:00","52.444","57.737"
"2020-02-01 14:00:00","47.714","52.805"
"2020-02-01 14:15:00","58.359","64.385"
"2020-02-01 14:30:00","53.681","58.247"
"2020-02-01 14:45:00","37.863","41.131"
"2020-02-01 15:00:00","28.786","31.384"
"2020-02-01 15:15:00","26.969","29.367"
"2020-02-01 15:30:00","30.119","32.658"
"2020-02-01 15:45:00","19.339","21.555"
"2020-02-01 16:00:00","13.783","15.342"
"2020-02-01 16:15:00","11.646","12.848"
"2020-02-01 16:30:00","7.887","8.723"
"2020-02-01 16:45:00","2.83","3.685"
"2020-02-01 17:00:00","0.766","0.996"
"2020-02-01 17:15:00","0","-0.081"
"2020-02-01 17:30:00","0","-0.204"
"2020-02-01 17:45:00","0","-0.187"
"2020-02-01 18:00:00","0","-0.184"
"2020-02-01 18:15:00","0","-0.191"
"2020-02-01 18:30:00","0","-0.223"
"2020-02-01 18:45:00","0","-0.28"
"2020-02-01 19:00:00","0","-0.324"
"2020-02-01 19:15:00","0","-0.266"
"2020-02-01 19:30:00","0","-0.451"
"2020-02-01 19:45:00","0","-0.813"
"2020-02-01 20:00:00","0","-1.049"
"2020-02-01 20:15:00","0","-1.229"
"2020-02-01 20:30:00","0","-1.449"
"2020-02-01 20:45:00","0","-1.392"
"2020-02-01 21:00:00","0","-1.205"
"2020-02-01 21:15:00","0","-0.881"
"2020-02-01 21:30:00","0","-0.503"
"2020-02-01 21:45:00","0","-0.347"
"2020-02-01 22:00:00","0","-0.238"
"2020-02-01 22:15:00","0","-0.394"
"2020-02-01 22:30:00","0","-0.467"
"2020-02-01 22:45:00","0","-0.493"
"2020-02-01 23:00:00","0","-0.43"
"2020-02-01 23:15:00","0","-0.449"
"2020-02-01 23:30:00","0","-0.385"
"2020-02-01 23:45:00","0","-0.256"
"2020-02-02 00:00:00","0","-0.224"
"2020-02-02 00:15:00","0","-0.231"
"2020-02-02 00:30:00","0","-0.212"
"2020-02-02 00:45:00","0","-0.225"
"2020-02-02 01:00:00","0","-0.239"
"2020-02-02 01:15:00","0","-0.248"
"2020-02-02 01:30:00","0","-0.262"
"2020-02-02 01:45:00","0","-0.277"
"2020-02-02 02:00:00","0","-0.333"
"2020-02-02 02:15:00","0","-0.327"
"2020-02-02 02:30:00","0","-0.293"
"2020-02-02 02:45:00","0","-0.31"
"2020-02-02 03:00:00","0","-0.273"
"2020-02-02 03:15:00","0","-0.269"
"2020-02-02 03:30:00","0","-0.272"
"2020-02-02 03:45:00","0","-0.294"
"2020-02-02 04:00:00","0","-0.314"
"2020-02-02 04:15:00","0","-0.287"
"2020-02-02 04:30:00","0","-0.303"
"2020-02-02 04:45:00","0","-0.385"
"2020-02-02 05:00:00","0","-0.469"
"2020-02-02 05:15:00","0","-0.506"
"2020-02-02 05:30:00","0","-0.743"
"2020-02-02 05:45:00","0","-0.724"
"2020-02-02 06:00:00","0","-0.713"
"2020-02-02 06:15:00","0","-0.723"
"2020-02-02 06:30:00","0","-0.764"
"2020-02-02 06:45:00","0","-0.255"
"2020-02-02 07:00:00","2.429","2.73"
"2020-02-02 07:15:00","10.391","10.799"
"2020-02-02 07:30:00","29.125","31.093"
"2020-02-02 07:45:00","62.244","64.657"
"2020-02-02 08:00:00","71.551","71.511"
"2020-02-02 08:15:00","108.598","107.4"
"2020-02-02 08:30:00","135.746","117.953"
"2020-02-02 08:45:00","300.648","208.137"
"2020-02-02 09:00:00","384.752","261.816"
"2020-02-02 09:15:00","435.79","298.468"
"2020-02-02 09:30:00","479.761","332.223"
"2020-02-02 09:45:00","517.106","361.965"
"2020-02-02 10:00:00","555.375","392.514"
"2020-02-02 10:15:00","583.159","415.576"
"2020-02-02 10:30:00","614.955","440.989"
"2020-02-02 10:45:00","638.483","461.463"
"2020-02-02 11:00:00","447.67","341.956"
"2020-02-02 11:15:00","387.778","321.049"
"2020-02-02 11:30:00","336.259","322.595"
"2020-02-02 11:45:00","556.625","467.675"
"2020-02-02 12:00:00","658.29","527.475"
"2020-02-02 12:15:00","733.367","557.397"
"2020-02-02 12:30:00","741.662","563.341"
"2020-02-02 12:45:00","586.443","459.268"
"2020-02-02 13:00:00","324.376","271.187"
"2020-02-02 13:15:00","286.99","245.011"
"2020-02-02 13:30:00","451.497","375.092"
"2020-02-02 13:45:00","340.74","307.369"
"2020-02-02 14:00:00","190.009","172.784"
"2020-02-02 14:15:00","181.626","173.515"
"2020-02-02 14:30:00","151.467","167.631"
"2020-02-02 14:45:00","138.57","155.392"
"2020-02-02 15:00:00","99.959","114.373"
"2020-02-02 15:15:00","75.156","87.941"
"2020-02-02 15:30:00","73.152","83.904"
"2020-02-02 15:45:00","53.933","63.191"
"2020-02-02 16:00:00","38.965","46.073"
"2020-02-02 16:15:00","29.193","33.687"
"2020-02-02 16:30:00","21.69","26.794"
"2020-02-02 16:45:00","8.798","13.839"
"2020-02-02 17:00:00","3.634","4.036"
"2020-02-02 17:15:00","0","-0.014"
"2020-02-02 17:30:00","0","-0.867"
"2020-02-02 17:45:00","0","-1.007"
"2020-02-02 18:00:00","0","-0.827"
"2020-02-02 18:15:00","0","-0.795"
"2020-02-02 18:30:00","0","-0.584"
"2020-02-02 18:45:00","0","-0.593"
"2020-02-02 19:00:00","0","-0.543"
"2020-02-02 19:15:00","0","-0.545"
"2020-02-02 19:30:00","0","-0.562"
"2020-02-02 19:45:00","0","-0.543"
"2020-02-02 20:00:00","0","-0.523"
"2020-02-02 20:15:00","0","-0.568"
"2020-02-02 20:30:00","0","-0.547"
"2020-02-02 20:45:00","0","-0.526"
"2020-02-02 21:00:00","0","-0.575"
"2020-02-02 21:15:00","0","-0.629"
"2020-02-02 21:30:00","0","-0.6"
"2020-02-02 21:45:00","0","-0.697"
"2020-02-02 22:00:00","0","-0.632"
"2020-02-02 22:15:00","0","-0.576"
"2020-02-02 22:30:00","0","-0.654"
"2020-02-02 22:45:00","0","-0.92"
"2020-02-02 23:00:00","0","-0.991"
"2020-02-02 23:15:00","0","-1.349"
"2020-02-02 23:30:00","0","-1.523"
"2020-02-02 23:45:00","0","-1.541"
